speech_id,line_id,sentence_id,sentence_text,valence,arousal,dominance
S004,0,0,"I believe that when we think about who we are as the American people, there is more we have in common than what separates us when we think about what is at stake in terms of our democracy, rule of law, the Constitution of the United States, national security, the standing of our country in the context of the world, all of that is at stake.",0.6482142857142856,0.3775714285714286,0.6095
S004,1,0,"And I will share with you, Charlie, when I was in the Senate for those four years that I was there, my favorite committee was the Senate Intelligence Committee.",0.6613333333333333,0.42588888888888893,0.6822222222222221
S004,1,1,And I’m going to tell you why.,0.551,0.35,0.457
S004,1,2,"We would walk into that meeting in a SCIF, which is a secure room.",0.6825,0.4432499999999999,0.601
S004,1,3,We’d have to leave our cell phones outside.,0.5576666666666666,0.35966666666666663,0.451
S004,1,4,"The press, with all due respect, were not allowed in, no cameras.",0.646,0.35,0.561
S004,1,5,"People would walk in, Democrats and Republicans, take off their suit jacket, roll up their sleeves, and we dispensed with who was a Republican and who was a Democrat.",0.6015714285714286,0.44342857142857145,0.4347142857142857
S004,1,6,We were all Americans.,,,
S004,1,7,"We were all in that room with one singular purpose, to concern ourselves as our highest priority with the security and well-being of the United States of America.",0.67475,0.4505,0.61725
S004,1,8,I think those things are at stake in this election.,0.5703333333333335,0.422,0.482
S004,2,0,"Not only has that been said by a former chief of staff of the former president, but we know he has openly talked about his intention to terminate the Constitution of the United States.",0.5882499999999999,0.4085,0.6877500000000001
S004,2,1,"I have taken that oath six times, as district attorney twice, elected and re-elected, as attorney general of the largest state in California, twice, as the United States senator, and actually now as Vice President.",0.5911,0.4686,0.6576000000000001
S004,2,2,And the Congresswoman and I have talked about that.,0.757,0.389,0.593
S004,2,3,That is an oath one must take seriously.,0.5802499999999999,0.4565,0.49575
S004,2,4,It is a duty to defend and honor and uphold the Constitution of the United States.,0.7076666666666666,0.5033333333333333,0.7351666666666667
S004,2,5,He has said he would terminate it.,0.332,0.411,0.434
S004,2,6,Anyone who wants to be president of the United States should never again be able to stand behind the seal of the president of the United States having said they would terminate the Constitution of the United States.,0.6282307692307693,0.4046923076923077,0.692076923076923
S004,2,7,"And again, most recently, the report is that the former chairman of the Joint Chiefs of Staff, a decorated general, said of Donald Trump that he is fascist to the core.",0.5388,0.5748,0.6998
S004,2,8,"These are the people who know him best, people who worked with him.",0.6576666666666666,0.387,0.568
S004,2,9,"So yes, we can talk about that moment on stage of the music and all that, but",0.7048,0.40199999999999997,0.5269999999999999
S004,3,0,What that was.,,,
S004,3,1,"I think it does lead us, and it should lead us to observe that he is increasingly unstable.",0.55075,0.528,0.472
S004,3,2,But you don’t have to take my word for it.,0.7123333333333334,0.39366666666666666,0.47433333333333333
S004,3,3,"Listen to the people who know him best, the people who worked with him in the White House, in the Oval Office, in the situation room.",0.6153333333333334,0.36466666666666664,0.5131666666666667
S004,3,4,"His former chief of staff, two former secretaries of defense, his secretaries of defense, his former national security advisor, and, of course, his former vice president.",0.5742,0.44939999999999997,0.6474
S004,3,5,"And they have each talked about, the chief of staff, that Donald Trump has contempt for the Constitution of the United States.",0.5823333333333334,0.5158333333333333,0.738
S004,4,0,And being a role model… This is a room of role models.,0.6110000000000001,0.26766666666666666,0.45766666666666667
S004,4,1,"We know as a role model, people watch what you do to see if it matches up to what you say.",0.6261666666666668,0.36400000000000005,0.4898333333333333
S004,4,2,"One of my very real fears, Charlie, to be candid, is I hope that we as the American people fully understand how important America is to the world.",0.7264999999999999,0.401625,0.64225
S004,4,3,"I hope we really, really understand that because this is about what will happen to and with us as Americans, but it will impact people around the world.",0.6904285714285715,0.4944285714285714,0.6684285714285715
S004,5,0,"If she chooses, she will talk with her priest, her pastor, rabbi, her imam, but not the government.",0.7655,0.377,0.6645
S004,5,1,"And I also have found though, since the two years that the Dobbs’ decision came down, that this happened, I have had conversations with a number of people who were opposed to abortion and remain opposed to it, but did not intend for the harm that we are seeing to happen.",0.4847142857142857,0.4392142857142858,0.5404285714285714
S004,5,2,"And I think as this decision came down and we are seeing the harm, there are more and more people who are agreeing that this should not be the government making this decision for women and their families.",0.6051249999999999,0.426,0.6276250000000001
S004,5,3,And the way that we will address this is eventually Congress needs to pass a law restoring those protections.,0.6210000000000001,0.40828571428571425,0.6484285714285714
S004,5,4,"And we need to agree that in our society, we should not have laws that are treating people in a way that is causing such harm.",0.6514,0.37959999999999994,0.4516
S004,6,0,I’ll give you another example of the harm that is going on.,0.455,0.454,0.4776666666666667
S004,6,1,I started my career as a prosecutor.,0.74,0.712,0.606
S004,6,2,"I have prosecuted everything from low level offenses to homicides, but one of the reasons I became a prosecutor is because when I was in high school, I learned that my best friend was being molested by her stepfather.",0.6155555555555555,0.3904444444444444,0.517
S004,6,3,"And so I said to her, “You have to come live with us.” I called my mother.",0.722,0.44366666666666665,0.609
S004,6,4,"My mother said, “Of course,” and she did.",0.931,0.408,0.725
S004,6,5,And I made a decision early in my life that I wanted to do the work that was about protecting vulnerable people.,0.666,0.5271428571428572,0.636
S004,7,0,There are some of these bans that include no exception for rape or incest.,0.42,0.6349999999999999,0.5910000000000001
S004,7,1,I have specialized in those kinds of cases.,0.757,0.389,0.593
S004,7,2,And the notion that we would tell a survivor of a crime that is a violation to their body that they have no right to make a decision about what happens to their body next.,0.5585,0.5186666666666667,0.59775
S004,7,3,"I mean, I think that’s just unconscionable.",0.786,0.408,0.618
S004,7,4,I think it’s immoral.,0.786,0.408,0.618
S004,7,5,And so this is one of the issues that is at play.,0.542,0.292,0.37
S004,7,6,"And when this issue has been on the ballot since the Dobbs decision came down in so-called red states and so-called blue states, the American people have voted for freedom.",0.515625,0.416375,0.44662499999999994
S004,8,0,And back to the point about just what is in the interest of dignity.,0.5693333333333334,0.4043333333333334,0.46166666666666667
S004,8,1,"The President of the United States should have as one of their highest concerns, the dignity of the American people.",0.7286666666666668,0.4608333333333334,0.7170000000000001
S004,8,2,"And in particular those who have lived a productive life, who deserve to be able to retire and go into their senior years with the dignity of not worrying about whether they’re going to have a roof over their head or be able to eat.",0.634235294117647,0.4229411764705882,0.5644117647058824
S004,8,3,So my plan includes what we need to do to strengthen the solvency of Social Security.,0.673,0.5206666666666667,0.6098333333333333
S004,8,4,It includes what we’re going to need to do and work with Congress to make sure we’re putting more into it.,0.626,0.47533333333333333,0.6026666666666667
S004,8,5,"And it cannot be about cutting benefits because right now, those benefits are barely adequate as it is.",0.632,0.2828,0.5546
S004,9,0,"What we must also do is continue to strengthen Medicare around what we’ve been working on, which is to allow Medicare to negotiate prescription medication costs for our seniors.",0.6085555555555556,0.5167777777777778,0.6123333333333333
