speech_id,line_id,sentence_id,sentence_text,valence,arousal,dominance
S042,0,0,"Politics should play no role in standing for the fact that Vladimir Putin through his leadership of Russia, has shown himself to be fundamentally hostile to democratic principles.",0.6083999999999999,0.497,0.6288
S042,0,1,Not to mention what we learned about in the last 24 hours in terms of the killing of Navalny.,0.459,0.537,0.6114999999999999
S042,0,2,So this is about where we stand as a nation.,0.6,0.324,0.509
S042,0,3,"And as it relates to the supplemental, we have been clear, the President and I both in private conversations with members of the United States Congress and in public, we are clear and certain that for the majority in both the United States Senate and the United States House of Representative, there is bipartisan support for this approach.",0.6981538461538462,0.4131538461538462,0.746
S042,0,4,There is bipartisan support for what America is and what we stand for.,0.7055,0.398,0.623
S042,0,5,And we are unwavering and that has nothing to do with an election cycle.,0.6783333333333333,0.5656666666666667,0.6816666666666666
S042,0,6,"It has to do with who we are and what kind of country we want to be, one that stands with our friends.",0.6998,0.4231999999999999,0.563
S042,0,7,President Zelenskyy?,0.677,0.622,0.973
S042,1,0,I also believe that there is consensus across party lines in the United States Congress that recognizes the brutal nature of Moscow’s aggression and that there must be a response that includes standing by our friends and supporting those who fight against that aggression.,0.5994999999999999,0.503875,0.6083125
S042,1,1,"And I do believe there is consensus within the United States Congress that the American leadership, elected leaders in the United States Congress must be unified in their opposition to Russia’s aggression as indicated over the course of the last 2+ years and the last 24 hours.",0.555923076923077,0.4673076923076923,0.655
S042,1,2,And I do believe also there is consensus within the United States Congress that we must use everything that is available to us to support Ukraine in its fight to become and to maintain itself as an independent and democratic nation.,0.668,0.46621428571428575,0.6758571428571428
S042,2,0,President Zelenskyy.,0.677,0.622,0.973
