speech_id,line_id,sentence_id,sentence_text,valence,arousal,dominance
S030,0,0,"Hey, everyone.",,,
S030,0,1,Can we hear it for Eric Price?,0.7110000000000001,0.39449999999999996,0.449
S030,1,0,"Oh, it’s good to be back in Michigan.",0.682,0.3203333333333333,0.47466666666666674
S030,1,1,Thank you all so very much.,0.958,0.353,0.526
S030,1,2,Thank you.,0.958,0.353,0.526
S030,1,3,Thank you so very much.,0.958,0.353,0.526
S030,2,0,"And, Eric Price, thank you for your leadership of UAW 651, and all the work that you do.",0.8489999999999999,0.5463333333333332,0.753
S030,2,1,And I want to thank all the leaders who are here.,0.8145,0.4975,0.562
S030,2,2,"This is … I mean, this is, we’ve got thousands of leaders who are here, and I thank them, including all our friends in labor: Shawn Fain, April Verrett; all of the incredible elected leaders, starting with the Governor Whitmer, who is amazing and is my friend, my dear friend; Mayor Neeley; Senator Stabenow; Senator Peters; Representative Slotkin, who we will elect to the United States Senate.",0.7022142857142857,0.5053571428571428,0.7368571428571428
S030,3,0,And did you all see Magic Johnson?,0.7515000000000001,0.466,0.44499999999999995
S030,3,1,Remember his number: 32?,0.776,0.422,0.454
S030,3,2,Today we got 32 days until the election.,0.806,0.306,0.362
S030,4,0,"So, 32 days, 32 days.",,,
S030,5,0,Okay.,,,
S030,5,1,We got some business to do.,0.688,0.569,0.755
S030,5,2,We got some business to do.,0.688,0.569,0.755
S030,6,0,All right.,,,
S030,6,1,32 days.,,,
S030,6,2,And we know we will do it.,0.711,0.439,0.6583333333333333
S030,6,3,And this is going to be a very tight race until the very end.,0.631,0.33299999999999996,0.6060000000000001
S030,6,4,This is going to be a very tight race until the very end.,0.631,0.33299999999999996,0.6060000000000001
S030,6,5,"We are the underdog, and we know we have some hard work ahead.",0.63575,0.5135,0.66575
S030,6,6,But here’s the thing about us: We like hard work.,0.49,0.42766666666666664,0.4406666666666667
S030,6,7,We like hard work.,0.5105,0.5305,0.531
S030,6,8,Hard work is good work.,0.6529999999999999,0.5573333333333332,0.6333333333333334
S030,6,9,Hard work is good work.,0.6529999999999999,0.5573333333333332,0.6333333333333334
S030,7,0,"And with your help, in November, we will win.",0.698,0.408,0.735
S030,7,1,We will win.,0.698,0.408,0.735
S030,7,2,We are not playing around.,,,
S030,8,0,"So, listen, we know this election is about two very different visions for our nation: one focused on the past, and ours, which is focused on the future.",0.6128,0.35320000000000007,0.5204
S030,8,1,"We are fighting for a future where we tap into the ambitions and the aspirations of the American people and build what I call an opportunity economy so every American has an opportunity to own a home, build wealth, start a business.",0.684,0.5792727272727273,0.6921818181818182
S030,9,0,And I’m going to speak about small … Do we have small-business owners in the house right here?,0.6768333333333333,0.3501666666666667,0.49866666666666665
S030,9,1,Right?,,,
S030,9,2,Okay.,,,
S030,9,3,"So, on the economy, I’m just going to spend a minute on small businesses.",0.5986666666666667,0.4096666666666667,0.30166666666666664
S030,9,4,Because let me tell you.,0.489,0.3615,0.382
S030,9,5,"So, growing up, our mother often worked very long hours, and so my sister, Maya, and I, we would go over to Ms.",0.6187499999999999,0.40349999999999997,0.5347500000000001
S030,9,6,Shelton’s house.,,,
S030,9,7,Ms.,,,
S030,9,8,"Shelton was from Louisiana, and we called her our second mother.",0.49,0.21,0.25
S030,9,9,And Ms.,,,
S030,9,10,Shelton was a small-business owner.,,,
S030,10,0,"So, from being a child, I know who our small-business owners are.",0.765,0.361,0.704
S030,10,1,"They are community leaders, civic leaders.",0.7015,0.295,0.616
S030,10,2,They mentor.,,,
S030,10,3,They hire locally.,0.688,0.558,0.556
S030,10,4,They build up the community.,0.771,0.546,0.806
S030,10,5,They are part of the fabric of the community.,0.649,0.234,0.3525
S030,10,6,And small-business owners are the backbone of America’s economy.,0.538,0.464,0.62
S030,11,0,"So, in my plan to build an opportunity economy, one of the things I will do is raise the start-up deduction from $5,000 to $50,000 to help entrepreneurs start their small business.",0.6671666666666667,0.4651666666666667,0.5701666666666666
S030,12,0,You heard Eric talk about it.,0.833,0.346,0.594
S030,12,1,We need to build more housing in America.,0.6856666666666668,0.47466666666666674,0.5323333333333333
S030,12,2,"You know, my mother saved up for years to buy our first home.",0.745,0.50175,0.65825
S030,12,3,I was a teenager by the time she saved up enough to do that.,0.685,0.47633333333333333,0.5573333333333333
S030,12,4,"And right now, we know there’s a serious housing shortage in our country, and it is part of what is driving up costs.",0.5896666666666666,0.3675,0.5303333333333332
S030,13,0,"So, we will cut the red tape and work with the private sector to build 3 million new homes and provide first-time homebuyers with a $25,000 down payment assistance so you can just literally get your foot in the door, and you’ll handle the rest.",0.6353157894736843,0.4440526315789474,0.5669473684210525
S030,14,0,We need to lower the cost of living.,0.40066666666666667,0.42999999999999994,0.299
S030,14,1,"Look, our economy is making good progress.",0.7605,0.401,0.6525000000000001
S030,14,2,"Just this morning, we got a solid jobs report, right?",0.667,0.304,0.763
S030,14,3,"Over 250,000 jobs created last month; unemployment fell; and just a few weeks ago, the Federal Reserve cut interest rates, which helps.",0.4958,0.46099999999999997,0.5511999999999999
S030,15,0,But there’s still more we need to do.,0.51,0.574,0.2
S030,15,1,Prices for everyday things like groceries are still too high.,0.6795,0.3395,0.42575
S030,15,2,You know it and I know it.,0.765,0.361,0.704
S030,15,3,"And I have a plan on lowering costs on everything from health care to groceries, including taking on corporate price gouging.",0.6405000000000001,0.4245,0.551375
S030,16,0,"‘Cause as attorney general, I saw what happens where there are few of them; not everybody but those who take advantage of desperate people, in particular in the middle of an emergency, and there needs to be consequence.",0.55425,0.48262499999999997,0.52775
S030,17,0,"I will give a tax cut to 100 million Americans, including $6,000 extending and expanding the Child Tax Credit, so during the first year of a child’s life young parents have the support they need to be able to buy a car seat, to buy a crib, to take care of their child during that first year of their life, knowing it’s about setting them on a path to do everything they have a natural desire to do.",0.7006333333333334,0.46129999999999993,0.5628
S030,18,0,"And, look, let me, I say all this to say: I will always put the middle class and working families first.",0.5814285714285715,0.36357142857142855,0.49028571428571427
S030,18,1,"I come from the middle class, and I will never forget where I come from.",0.5052000000000001,0.29700000000000004,0.4720000000000001
S030,18,2,I will never forget where I come from.,0.513,0.35300000000000004,0.5006666666666667
S030,19,0,And we know we cannot have a strong middle class without American manufacturing.,0.7096000000000001,0.39320000000000005,0.6028
S030,19,1,"So, over the last three and a half years, we have brought manufacturing back to America, creating 730,000 manufacturing jobs.",0.6090000000000001,0.4111666666666666,0.5316666666666666
S030,19,2,We announced the opening of more than 20 new auto plants in the United States.,0.7340000000000001,0.5,0.62125
S030,19,3,And we did it by investing in American industry and American workers.,0.65,0.447,0.836
S030,20,0,"And I will make sure that America, not China, wins the competition for the 21st century, which is why, under my plan, we will invest in the industries that built America, like steel, iron, and the great American auto industry.",0.698,0.5051111111111111,0.6643333333333333
S030,20,1,"I see you, Shawn.",0.635,0.269,0.312
S030,21,0,"And we will ensure that the next generation of breakthroughs, from advanced batteries to electric vehicles, are not only invented but built right here in America by American union workers.",0.7477142857142857,0.4575714285714286,0.7091428571428572
S030,22,0,"And, Michigan, let us be clear: Contrary to what my opponent is suggesting, I will never tell you what kind of car you have to drive.",0.5782222222222222,0.4144444444444445,0.5353333333333333
S030,22,1,But here’s what I will do.,0.698,0.408,0.735
S030,22,2,"I will invest in communities like Flint, which helped build the auto industry and the UAW.",0.6765,0.49766666666666665,0.6675
S030,23,0,"We will retool existing factories, hire locally, and work with unions to create good-paying jobs, including jobs that do not require a college degree, because we understand a college degree is not the only measure of whether a worker has skills and experience to get the job done.",0.6961764705882354,0.485764705882353,0.6664705882352941
S030,24,0,"In fact, part of my plan is to outline all of the federal jobs that should not require a college degree and make that clear.",0.6108750000000001,0.416625,0.61375
S030,24,1,"And when I’m elected, I’m going to challenge the private sector to take on the same approach.",0.6379999999999999,0.51775,0.5685
S030,25,0,And then there’s Donald Trump.,,,
S030,26,0,"So, Donald Trump has a very different approach.",0.626,0.5549999999999999,0.6855
S030,26,1,"So, Donald Trump makes big promises, and he always fails to deliver.",0.7210000000000001,0.6519999999999999,0.855
S030,27,0,He said he was the only one who could bring back America’s manufacturing jobs.,0.567,0.4295,0.49300000000000005
S030,27,1,Remember that?,0.776,0.422,0.454
S030,28,0,"And then America lost nearly 200,000 manufacturing jobs when he was president, including tens of thousands of jobs in Michigan.",0.5173333333333333,0.5513333333333333,0.49000000000000005
S030,28,1,"And those losses started before the pandemic, making Donald Trump one of the biggest losers of manufacturing jobs in American history.",0.6116666666666667,0.5403333333333333,0.6906666666666667
S030,29,0,And his track record for the auto industry was a disaster.,0.55525,0.4675,0.5905
S030,29,1,"He promised workers in Warren that the auto industry would, I’ll quote, “not lose one plant” during his presidency.",0.45899999999999996,0.4831999999999999,0.46919999999999995
S030,29,2,And then American automakers announced the closure of six auto plants when he was president.,0.4333333333333333,0.3143333333333333,0.39433333333333337
S030,30,0,We need a medic over here.,0.505,0.5229999999999999,0.39249999999999996
S030,30,1,We need a medic over here.,0.505,0.5229999999999999,0.39249999999999996
S030,30,2,Right here.,0.74,0.352,0.71
S030,31,0,Okay.,,,
S030,31,1,"Can everyone part so the medic can come through, please?",0.6032,0.3478,0.4822
S030,31,2,Let’s let the medic through.,0.4635,0.4225,0.44599999999999995
S030,32,0,"So, remembering, again, what Donald Trump talked about versus what he did.",0.475,0.608,0.6725
S030,32,1,"Then automakers, American automakers announced the closure of six plants when he was president, including General Motors in Warren and Stellantis in Detroit.",0.5359999999999999,0.3612,0.5036
S030,33,0,Thousands of Michigan autoworkers lost their jobs.,0.199,0.663,0.148
S030,33,1,"And when it came to building the cars of the future, Donald Trump sat on the sidelines and let China dominate.",0.58325,0.455,0.6085
S030,34,0,"And then he talked down to American workers, saying we can’t compete with Chinese workers.",0.39049999999999996,0.5375,0.525
S030,35,0,"And make no mistake, Donald Trump is no friend of labor.",0.7433333333333333,0.5163333333333333,0.6503333333333333
S030,35,1,He encouraged automakers to move their plants out of Michigan so they could pay their workers less.,0.7076666666666668,0.6456666666666666,0.6396666666666667
S030,36,0,"And when the UAW went on strike to demand higher wages that they deserved, Donald Trump went to a nonunion shop, don’t forget, and he attacked the UAW.",0.5690000000000001,0.6336,0.6604
S030,36,1,"And he said striking and collective bargaining don’t make, quote, “a damn bit of difference.”",0.4124,0.6037999999999999,0.5306
S030,37,0,"Remember how he’s talked about striking workers, that you should fire them.",0.5043333333333333,0.6843333333333333,0.582
S030,37,1,That’s how he talks about union labor.,0.854,0.226,0.766
S030,37,2,That’s how he talks about workers.,,,
S030,38,0,"But, Flint, we know strong unions mean higher wages, better health care, and greater dignity for union members and for everyone.",0.796375,0.45799999999999996,0.7397499999999999
S030,39,0,"And on top of all of that, Donald Trump signed a $2 trillion tax cut that mostly went to the wealthy and big corporations, not to working people.",0.651375,0.53075,0.6565
S030,40,0,And now he is making the same empty promises to the people in Michigan that he did before.,0.396,0.2915,0.2905
S030,40,1,But we will not be fooled.,0.6839999999999999,0.32399999999999995,0.6445000000000001
S030,40,2,We will not be gaslighted.,0.6839999999999999,0.32399999999999995,0.6445000000000001
S030,40,3,Donald Trump’s track record is a disaster for working people.,0.4555,0.58275,0.50875
S030,41,0,"And if he wins again, it will be more of the same.",0.6839999999999999,0.32399999999999995,0.6445000000000001
S030,41,1,Check this out.,0.523,0.552,0.602
S030,41,2,"Two days ago, his running mate, maybe you saw that.",0.522,0.533,0.4546666666666667
S030,41,3,"No, but … How about that Tim Walz, by the way?",,,
S030,41,4,That’s right.,,,
S030,41,5,That’s right.,,,
S030,42,0,"So, two days ago, Donald Trump’s running mate suggested that if Trump wins, he might let the Grand River assembly plant in Lansing close down, the same plant that our administration helped save earlier this year, along with 650 union jobs.",0.6674,0.41579999999999995,0.5620666666666667
S030,43,0,"Michigan, we together fought hard for those jobs.",0.588,0.55,0.637
