speech_id,line_id,sentence_id,sentence_text,valence,arousal,dominance
S047,0,0,I’ve been with him when he’ll bring folks into the Oval Office.,0.526,0.37,0.396
S047,0,1,And you know how Joe can get sometimes.,0.7223333333333333,0.4383333333333333,0.6083333333333333
S047,0,2,He doesn’t spare words.,0.552,0.398,0.411
S047,0,3,It’s good that sometimes the cameras are not in the room when he has those conversations.,0.8334999999999999,0.3255,0.48950000000000005
S047,0,4,"Because the thing about the Joe Biden I know, and I know you know, because he has been a friend of labor for so long for his whole life, Joe Biden can be quite impatient.",0.655,0.36812500000000004,0.55175
S047,0,5,And that’s a good thing for that kind of leader.,0.7683333333333334,0.27666666666666667,0.4706666666666666
S047,0,6,Quite impatient.,,,
S047,0,7,"And I say to all of the friends here, the press that’s in the room, history will show what we here know.",0.6920000000000001,0.4835,0.6343333333333333
S047,0,8,"Joe Biden has been one of the most transformative presidents in the United States that we have ever witnessed, and it comes from his heart.",0.6933333333333334,0.3706666666666667,0.582
S047,1,0,"And you know, Joe and I talk a lot about the fact that we are so proud to be the most pro-Union administration in America’s history.",0.7079999999999999,0.373,0.6325000000000001
S047,1,1,[inaudible 01:06:22].,,,
S047,1,2,"And as we know, Joe’s still got a lot of work to do, so let’s also understand that.",0.6699999999999999,0.395,0.5876666666666667
S047,2,0,"So I want to thank all the incredible leaders who are here today, including the Governor Shapiro, Lieutenant Governor Davis, Senator Casey, who we will re-elect this November.",0.6521111111111111,0.553,0.7653333333333334
S047,2,1,"Mayor Gainey, President Schuler, President Cooper, all the leaders of labor who are here, all the union members who are here.",0.6542,0.518,0.8568
S047,2,2,So I’ll just get right to a few points.,0.74,0.473,0.6885
S047,3,0,I love Labor Day.,0.7969999999999999,0.579,0.7135
S047,3,1,I love celebrating Labor Day.,0.8403333333333333,0.6726666666666666,0.7333333333333334
S047,3,2,"And Pittsburgh, of course, is a cradle of the American labor movement.",0.685,0.4165,0.5435
S047,3,3,"It is the birthplace of the AFL, headquarters of the Steelworkers, home to Firefighters Local 1, and of course the historic IBEW Local 5.",0.7296666666666667,0.307,0.5415
S047,3,4,"For more than 150 years, the brothers and sisters of labor have helped lead the fight for fair pay, better benefits and safe working conditions.",0.665,0.5715714285714285,0.6555714285714286
S047,3,5,And every person in our nation has benefited from that work.,0.62,0.403,0.7084999999999999
S047,3,6,"Everywhere I go, I tell people, “You may not be a union member, but you better thank unions for that five-day work week.",0.7426666666666667,0.3396666666666666,0.5496666666666666
S047,3,7,Thank unions for sick leave.,0.531,0.392,0.331
S047,3,8,Thank unions for paid family leave.,0.963,0.368,0.5845
S047,3,9,"Thank unions for your vacation time.” Because when union wages go up, everybody’s wages go up.",0.7462857142857142,0.4044285714285714,0.5740000000000001
S047,3,10,"When union workplaces are safer, all workplaces are safer.",0.854,0.226,0.766
S047,3,11,"When unions are strong, America is strong.",,,
S047,4,0,And we are clear.,,,
S047,4,1,"Not only has Pittsburgh shaped the history of America’s labor movement, today, you are also shaping its future.",0.6615,0.5105,0.754
S047,4,2,"In 2021 with my dear friend the secretary, Marty Walsh, who the president appointed to be Secretary of Labor.",0.749,0.42699999999999994,0.658
S047,4,3,"He and I hosted a meeting right here in this local, and it was part of the White House labor task force that I lead.",0.6422857142857143,0.4394285714285714,0.625
S047,4,4,"That day, we met with a group of computer programmers who were working to form a union.",0.65625,0.4165,0.53275
S047,4,5,"One month later, they signed their contract and became one of the first technology unions in our nation, standing on the shoulder of all those who have been here and fought the good fight.",0.6628,0.3601,0.5357999999999999
S047,4,6,"So Pittsburgh, I remind us of that to say together, we are fighting to build an economy that works for all working people.",0.6362857142857142,0.5155714285714286,0.6625714285714285
S047,4,7,"And that has always been the vision of the labor movement, and that is the vision of our campaign.",0.6699999999999999,0.511,0.746
S047,5,0,"In this election, there are two very different visions for our nation, one, ours focused on the future, the other focused on the past.",0.5346666666666667,0.27466666666666667,0.3786666666666667
S047,5,1,We fight for the future.,0.531,0.868,0.809
S047,5,2,"We fight for a future of dignity, respect, and opportunity for all people.",0.7856666666666667,0.7523333333333334,0.8093333333333333
S047,5,3,We fight knowing it’s some backward thinking for those folks who have been suggesting for years that the measure of the strength of a leader is based on who you beat down.,0.6227,0.4901000000000001,0.6054
S047,5,4,"That’s the stuff they’re pushing, that the measure of the strength of a leader is based on who you beat down.",0.6092000000000001,0.5306,0.5808
S047,5,5,"When we know the true measure of the strength of a leader is based on who you lift up, who you lift up.",0.7448571428571428,0.49599999999999994,0.7059999999999998
S047,5,6,Do you fight for workers?,0.6005,0.708,0.6725000000000001
S047,5,7,Do you fight for families?,0.6005,0.708,0.6725000000000001
S047,5,8,Do you fight for those who must be seen and heard and deserve the dignity that comes with hard work?,0.6038571428571428,0.5104285714285715,0.6345714285714286
S047,5,9,That’s what we fight for.,0.531,0.868,0.809
S047,5,10,"And when you know what you stand for, you know what to fight for.",0.66525,0.47850000000000004,0.6815
S047,6,0,So we’re 64 days out from this election.,,,
S047,6,1,"Ballots in Pennsylvania will start dropping in 14 days, 14 days.",0.6910000000000001,0.419,0.6619999999999999
S047,6,2,"And this election is as much as anything else, a fight for the promise of America, for the promise of America.",0.7005,0.59675,0.7169999999999999
S047,6,3,We love our country.,1.0,0.519,0.673
S047,6,4,"We love our country, and we know it is one of the highest forms of patriotism to fight for the ideals of our country, and that’s what this election is about, and about the promise of America.",0.7206250000000001,0.54175,0.6836249999999999
S047,6,5,And I don’t need to tell unions what the promise looks like.,0.628,0.4746666666666666,0.45366666666666666
S047,6,6,It’s what you do every day.,0.67,0.548,0.536
S047,7,0,"But as we fight to move forward, Donald Trump is trying to pull us backward, including back to a time before workers had the freedom to organize.",0.6234999999999999,0.5598750000000001,0.65225
S047,8,0,"We, we see and know and fight for a future where every person has the opportunity not just to get by, but to get ahead.",0.735375,0.5547500000000001,0.6717500000000001
S047,8,1,And so we will continue to build what I call an opportunity economy so that every American has an opportunity to buy a home or start a business or build intergenerational wealth and have a future that matches their dreams and ambitions and aspirations.,0.7679374999999999,0.5375625,0.701375
S047,9,0,"Because of course, that’s the nature of who we are as Americans.",0.857,0.184,0.643
S047,9,1,We have dreams.,0.757,0.389,0.593
S047,9,2,"We can see what is possible, unburdened by what has been.",0.6485000000000001,0.3145,0.383
S047,9,3,"We have aspirations, we have ambitions.",0.757,0.389,0.593
S047,9,4,And the system that is a good system is one that supports that and allows people the opportunity to go where they can see and imagine themselves to be.,0.6818,0.40470000000000006,0.5562
S047,9,5,That’s what I’m talking about when I talk about an opportunity economy.,0.8855,0.5455,0.7135
S047,9,6,We fight for a future where every senior can retire with dignity.,0.608,0.5357999999999999,0.5542
S047,9,7,And so we will continue to defend Social Security and Medicare and pensions and pensions and pensions.,0.7337999999999999,0.4574,0.6904
S047,10,0,And we will continue to strengthen America’s manufacturing sector.,0.69575,0.5609999999999999,0.7805
S047,10,1,"And on that point, the president mentioned it, US Steel is an historic American company and it is vital for our nation to maintain strong American steel companies.",0.709,0.518,0.7992222222222222
S047,10,2,And I couldn’t agree more with President Biden.,0.7915000000000001,0.441,0.759
S047,10,3,US Steel should remain American-owned and American-operated.,0.615,0.39249999999999996,0.7224999999999999
S047,10,4,And I will always have the back of America’s steel workers and all of America’s workers.,0.6035,0.39249999999999996,0.5945
S047,10,5,"So friends, 64 days until the most election of our lives and probably one of the most important in the life of our nation, truly.",0.728,0.514,0.6702499999999999
S047,10,6,And we know this is going to be a tight race to the very end.,0.6756666666666667,0.3423333333333333,0.6386666666666666
S047,10,7,It’s going to be a tight race to the very end.,0.631,0.33299999999999996,0.6060000000000001
S047,10,8,"So let’s not pay too much attention to those polls because as unions and labor knows best, we know what it’s like to be the underdog and we are the underdog in this race, and we have some hard work then ahead of us.",0.5823333333333333,0.4844166666666667,0.5756666666666667
S047,11,0,"Well, here’s the beauty of us in this room.",0.842,0.6,0.644
S047,11,1,We like hard work.,0.5105,0.5305,0.531
S047,11,2,"Hard work is good work, hard work is joyful work.",0.6616666666666666,0.6193333333333334,0.6555
S047,11,3,"And so in this fight, I will continue to count on the strength, the determination, and the hard work of the leaders in this room to knock on doors, to get folks to the polls and bluntly put, because the people in here do it, to help us win Pennsylvania.",0.6331666666666668,0.5040833333333333,0.6023333333333334
S047,12,0,"So today I ask, are you ready to make your voices heard?",0.7533333333333334,0.3713333333333333,0.49666666666666665
S047,13,0,I’ve been with him when he’ll bring folks into the Oval Office.,0.526,0.37,0.396
S047,13,1,And you know how Joe can get sometimes.,0.7223333333333333,0.4383333333333333,0.6083333333333333
S047,13,2,He doesn’t spare words.,0.552,0.398,0.411
S047,13,3,It’s good that sometimes the cameras are not in the room when he has those conversations.,0.8334999999999999,0.3255,0.48950000000000005
S047,13,4,"Because the thing about the Joe Biden I know, and I know you know, because he has been a friend of labor for so long for his whole life, Joe Biden can be quite impatient.",0.655,0.36812500000000004,0.55175
S047,13,5,And that’s a good thing for that kind of leader.,0.7683333333333334,0.27666666666666667,0.4706666666666666
S047,13,6,Quite impatient.,,,
S047,13,7,"And I say to all of the friends here, the press that’s in the room, history will show what we here know.",0.6920000000000001,0.4835,0.6343333333333333
S047,13,8,"Joe Biden has been one of the most transformative presidents in the United States that we have ever witnessed, and it comes from his heart.",0.6933333333333334,0.3706666666666667,0.582
S047,14,0,"And you know, Joe and I talk a lot about the fact that we are so proud to be the most pro-Union administration in America’s history.",0.7079999999999999,0.373,0.6325000000000001
S047,14,1,[inaudible 01:06:22].,,,
S047,14,2,"And as we know, Joe’s still got a lot of work to do, so let’s also understand that.",0.6699999999999999,0.395,0.5876666666666667
S047,15,0,"So I want to thank all the incredible leaders who are here today, including the Governor Shapiro, Lieutenant Governor Davis, Senator Casey, who we will re-elect this November.",0.6521111111111111,0.553,0.7653333333333334
S047,15,1,"Mayor Gainey, President Schuler, President Cooper, all the leaders of labor who are here, all the union members who are here.",0.6542,0.518,0.8568
S047,15,2,So I’ll just get right to a few points.,0.74,0.473,0.6885
S047,16,0,I love Labor Day.,0.7969999999999999,0.579,0.7135
