speech_id,line_id,sentence_id,sentence_text,valence,arousal,dominance
S007,0,0,"Thank you, thank you, thank you.",0.9579999999999999,0.353,0.526
S007,0,1,"And wait a minute, we also tonight have here some of the Vegas Raiders, who won their game tonight.",0.572,0.448,0.45
S007,0,2,Congratulations.,,,
S007,0,3,"Oh, congratulations.",,,
S007,0,4,You came right from the game.,0.74,0.352,0.71
S007,0,5,Congratulations.,,,
S007,0,6,"Give them a big applause, right?",0.776,0.46699999999999997,0.656
S007,0,7,"Well done, well done.",,,
S007,0,8,"So in all seriousness, everyone, before I begin, I want to say a few words about Hurricane Helene, and please have a seat if you’re able.",0.5713333333333334,0.46599999999999997,0.5611666666666667
S007,0,9,"I want to talk about Hurricane Helene for a moment, and I know that everyone here sends their thoughts and prayers for the folks who have been so devastated by that hurricane and the ensuing events in Florida, in Georgia, the Carolinas and other impacted states.",0.524111111111111,0.5344444444444445,0.5863333333333334
S007,0,10,"And we know that so many have been impacted, some have died.",0.7596666666666666,0.37966666666666665,0.63
S007,0,11,"But I want to thank everyone for doing everything you can to think about them, send them your thoughts, send them your prayers.",0.7338333333333334,0.4538333333333333,0.545
S007,0,12,I want to thank the first responders who have done so much.,0.75275,0.47100000000000003,0.62625
S007,0,13,And we will stand with these communities,0.649,0.366,0.622
S007,1,0,"Hey, Las Vegas.",,,
S007,1,1,"Good evening, Nevada.",0.938,0.368,0.534
S007,1,2,"Good evening, good evening, good evening.",0.9380000000000001,0.36800000000000005,0.534
S007,1,3,Thank you.,0.958,0.353,0.526
S007,1,4,"Thank you, everyone.",0.958,0.353,0.526
S007,1,5,Thank you.,0.958,0.353,0.526
S007,1,6,Thank you.,0.958,0.353,0.526
S007,1,7,And can we please hear for Captain Quintero?,0.658,0.48066666666666663,0.6213333333333333
S007,1,8,"Oh, thank you, thank you, everyone.",0.958,0.353,0.526
S007,1,9,"Oh, it is so wonderful to be back in Nevada.",0.6930000000000001,0.4563333333333333,0.5733333333333334
S007,1,10,"Thank you, all.",0.958,0.353,0.526
S007,1,11,Thank you.,0.958,0.353,0.526
S007,1,12,And happy Hispanic Heritage Month to everyone.,0.8433333333333334,0.5006666666666666,0.666
S007,1,13,Thank you.,0.958,0.353,0.526
S007,1,14,"Thank you, all.",0.958,0.353,0.526
S007,1,15,It’s good to be back and I want to thank everyone for all that you do.,0.7350000000000001,0.3912,0.5096
S007,1,16,I know we have some extraordinary elected leaders here and I want to thank them for their incredible work and friendship.,0.8137142857142858,0.5521428571428572,0.7047142857142857
S007,1,17,"It is good to be with all the leaders who are here, including Representative Susie Lee, who is here, Steven Horsford, Dina Titus, the great General Ford, Senator Catherine Cortez Masto, Senator Jacky Rosen, who we’re going to send back to the United States Senate.",0.6789090909090909,0.419,0.6600909090909091
S007,1,18,"Thank you, everyone and all the local leaders here.",0.8069999999999999,0.311,0.489
S007,1,19,There are so many leaders here.,,,
S007,1,20,It is good to be back with you.,0.682,0.3203333333333333,0.47466666666666674
S007,2,0,"So Las Vegas, we have 37 days until the election, 37 days.",0.757,0.389,0.593
S007,2,1,And we know this will be a tight race until the very end.,0.68125,0.35874999999999996,0.6627500000000001
S007,2,2,And let’s level set.,0.622,0.277,0.491
S007,2,3,We are the underdog.,,,
S007,2,4,"We are the underdog, and we have some hard work ahead.",0.5926666666666667,0.5643333333333334,0.653
S007,2,5,"But here’s the thing, we like hard work.",0.5105,0.5305,0.531
S007,2,6,Hard work is good work.,0.6529999999999999,0.5573333333333332,0.6333333333333334
S007,2,7,Hard work is good work.,0.6529999999999999,0.5573333333333332,0.6333333333333334
S007,2,8,"And with your help, we will win in November.",0.8125,0.5509999999999999,0.8115
S007,2,9,"Yes, we will.",,,
S007,2,10,"Yes, we will.",,,
S007,2,11,"Yes, we will.",,,
S007,2,12,We will win.,0.698,0.408,0.735
S007,3,0,"But listen, also, their debate should not be the last word.",0.539,0.46549999999999997,0.6185
S007,3,1,"I’m trying to debate Donald Trump again, and I think he should debate again.",0.5605,0.6265,0.7204999999999999
S007,3,2,The American people have a right to hear us discuss the issues.,0.6514,0.4678,0.5511999999999999
S007,3,3,"And as you say here in Las Vegas, I’m all in.",0.571,0.31,0.482
S007,3,4,I’m all in.,,,
S007,3,5,Even if my opponent is ready to fold.,0.425,0.5645,0.6819999999999999
S007,3,6,So there you go.,,,
S007,4,0,"But you will remember in our first debate I talked about issues like bringing down the cost of living, investing in small businesses, protecting reproductive freedom and keeping our nation secure.",0.6264615384615383,0.4429230769230769,0.6204615384615385
S007,5,0,"But from Donald Trump, well it was the same old, tired playbook, same old, tired playbook, with no plan on how he would address the needs of the American people.",0.40780000000000005,0.38259999999999994,0.4218
S007,5,1,"Well folks, it’s time to turn the page.",0.5675,0.34299999999999997,0.5455
S007,5,2,Time to turn the page.,0.5675,0.34299999999999997,0.5455
S007,6,0,"America is ready to chart a new way forward, ready for a new and optimistic generation of leadership, which is why Democrats, Republicans, and Independents are supporting our campaign because we know we need a president who works for all the American people.",0.7263571428571429,0.47278571428571425,0.6312142857142857
S007,6,1,Enough of the division.,,,
S007,6,2,Enough of the hate.,,,
S007,6,3,We are all in this together.,,,
S007,6,4,"And you all know from my entire career, I’ve only had one client, the people, the people.",0.6653333333333333,0.37166666666666665,0.5906666666666666
S007,7,0,"From being a young courtroom prosecutor in Oakland, I stood up for women and children against predators.",0.564,0.5663333333333334,0.706
S007,7,1,"As Attorney General of California, I took on the big banks and delivered $20 billion for middle-class families who faced foreclosure.",0.7387499999999999,0.5575,0.80025
S007,7,2,"I stood up for veterans and students being scammed by for-profit colleges, for workers who are being cheated out of their wages.",,,
S007,7,3,"And I pledge to you as president, I will fight for all Americans and together we will build a brighter future for our nation.",0.7621249999999999,0.5567500000000001,0.76575
S007,7,4,We will build a future that includes thinking about our economy in a way that it is about lifting everyone up.,0.6900000000000001,0.4358333333333333,0.6854999999999999
S007,7,5,"We will build what I call an opportunity economy so that every American has an opportunity to own a home, to build wealth, to start a business.",0.747125,0.560125,0.741375
S007,8,0,"And let me tell you, I love our small businesses, of which I’ve met so many right here in Vegas.",0.6519999999999999,0.3598,0.45339999999999997
S007,8,1,"Growing up, our mother worked very long hours.",0.736,0.38049999999999995,0.634
S007,8,2,And so my sister Maya and I would go over two doors down to Ms.,0.5294000000000001,0.34140000000000004,0.4202
S007,8,3,Shelton’s house.,,,
S007,8,4,We called her our second mother.,0.49,0.21,0.25
S007,8,5,And Ms.,,,
S007,8,6,Shelton was a small business owner.,0.615,0.38699999999999996,0.4375
S007,8,7,"So I know since I was a young child who our small businesses are, who our small business owners are.",0.6898,0.36,0.4224
S007,8,8,Small businesses are the backbone of America’s economy.,0.54,0.3345,0.37
S007,8,9,I know that.,0.765,0.361,0.704
S007,8,10,I know that.,0.765,0.361,0.704
S007,8,11,And Latina small business owners are the fastest growing segment of our economy.,0.5663333333333332,0.35466666666666663,0.4383333333333333
S007,9,0,"So my plan is about tapping into that ambition, those aspirations, those dreams, those incredible ideas, that strong work ethic that people have.",0.754,0.5561666666666667,0.7618333333333335
S007,9,1,Also understanding not everybody gets handed $4 million on a silver platter and files for bankruptcy six times.,0.5868333333333333,0.41616666666666663,0.46916666666666657
S007,10,0,"So my plan is about saying we’ve got to help entrepreneurs, startups out.",0.6595,0.5055000000000001,0.5965
S007,10,1,"And I will give a $50,000 tax deduction to help entrepreneurs start their small businesses.",0.5778571428571428,0.4004285714285714,0.495
S007,10,2,"Because right now that tax deduction is $5,000.",0.47933333333333333,0.43166666666666664,0.5903333333333333
S007,10,3,Can’t nobody start a small business in 2024.,0.638,0.4013333333333333,0.488
S007,10,4,So we are going to make it something where it is doable to lift folks up.,0.7159999999999999,0.44733333333333336,0.6036666666666667
S007,10,5,We also need to build more housing in America.,0.6856666666666668,0.47466666666666674,0.5323333333333333
S007,11,0,My mother saved up for years till I was a teenager when she was able to buy our first home.,0.7195714285714285,0.4895714285714286,0.6127142857142858
S007,11,1,And right now a serious housing shortage is part of what is driving up cost.,0.5546,0.3688,0.49559999999999993
S007,11,2,"So we will cut the red tape and work with the private sector to build 3 million new homes and provide first-time home buyers with $25,000 down payment assistance so you can just get your foot in the door.",0.6475555555555556,0.43238888888888893,0.5603333333333332
S007,11,3,You’ll do the rest.,0.67,0.548,0.536
S007,12,0,"And we must lower the cost of living because while our economy is doing well by many measures, prices for everyday things like groceries are still too high.",0.5851111111111111,0.38866666666666666,0.48211111111111105
S007,12,1,You know it and I know it.,0.765,0.361,0.704
S007,12,2,"So I have a plan that includes lowering costs on everything from healthcare to groceries, including I will take on the corporate",0.660875,0.43262500000000004,0.56725
S007,13,0,"And in two days, I know we will cheer on Coach Walz when he debates JD Vance.",0.7108000000000001,0.5151999999999999,0.6845999999999999
S007,13,1,Yeah.,,,
S007,14,0,"And so as president, part of how I’m going to push this forward is I will get rid of unnecessary degree requirements for federal jobs, understanding that having a college degree is not the only measure of the skills and experience of a worker.",0.6202857142857143,0.42992857142857144,0.6030714285714286
S007,14,1,"And when we do that with the federal workforce, I’m coming to ask the private sector to challenge you to do the same.",0.5972500000000001,0.4932500000000001,0.6020000000000001
S007,14,2,So all of this is the same.,,,
S007,14,3,I will always put the middle class and working families first.,0.6144000000000001,0.3724,0.5286000000000001
S007,14,4,"I come from the middle class, and I will never forget where I come from.",0.5052000000000001,0.29700000000000004,0.4720000000000001
S007,14,5,Now Donald Trump has a different plan.,0.626,0.5549999999999999,0.6855
S007,14,6,"Just Google Project 2025, which I have to say I still can’t believe they put that thing in writing.",0.6338333333333334,0.35850000000000004,0.5633333333333334
S007,14,7,"They printed it up, they bound it, they handed it out.",0.417,0.667,0.31
S007,15,0,Just Google it.,,,
S007,15,1,"It is a detailed and dangerous blueprint for what he would do if he were elected again, as president.",0.45519999999999994,0.47759999999999997,0.5035999999999999
S007,15,2,"Donald Trump will give billionaires and corporations massive cuts again, cut Social security and Medicare, and impose what I call a Trump sales tax, which would be a 20% tax on everyday basic necessities, which economists have measured would cost the average family nearly 4,000 more dollars a year in everyday expenses.",0.6271304347826087,0.42895652173913035,0.5789565217391304
S007,15,3,"And on top of all this, Donald Trump intends to end the Affordable Care Act, and he has no plan to replace it.",0.6042857142857142,0.4704285714285715,0.568
S007,15,4,"He has “concepts of a plan,” concepts.",,,
S007,16,0,So here’s the thing though.,0.449,0.222,0.26
S007,16,1,"We can laugh about many things, but the consequences of this are quite serious, quite serious.",0.821,0.4995,0.5205
S007,16,2,Because think about it.,0.786,0.408,0.618
S007,16,3,He’s going to threaten health coverage and health insurance for 45 million people in our country based on a concept and take us back to when insurance companies could deny people with pre-existing conditions?,0.6432857142857143,0.4645714285714285,0.5795
S007,16,4,You remember what that was like?,0.776,0.422,0.454
S007,16,5,"Well, we are not going back.",,,
S007,16,6,We are not going back.,,,
S007,16,7,We’re not going back.,,,
S007,16,8,We’re not going back.,,,
S007,16,9,"We will move forward, and we’ll take on the biggest issues facing our nation.",0.6965,0.49950000000000006,0.57575
S007,16,10,We have talked about the economy.,0.757,0.389,0.593
S007,16,11,"We have talked about what we can do in terms of investing in the ambition, the aspirations of our country.",0.6447499999999999,0.41475000000000006,0.5569999999999999
S007,16,12,We will take on the issue of immigration.,0.614,0.588,0.478
S007,16,13,We will take on a number of issues on the subject of immigration.,0.6335,0.38,0.528
S007,16,14,"We must have comprehensive immigration reform with strong border of security and an earned pathway to citizenship, including for hardworking immigrants who have been here for years, including our dreamers, including our dreamers.",0.6613571428571428,0.4511428571428572,0.6090714285714286
S007,16,15,And I was Attorney General of a border state.,0.6133333333333333,0.48666666666666664,0.677
S007,17,0,"I prosecuted transnational criminal organizations who traffic in guns, drugs, and human beings.",0.37033333333333335,0.5676666666666667,0.5506666666666667
S007,17,1,"And as president, I will double the resources for the Department of Justice to go after those transnational cartels and take action to stop the flow of fentanyl coming into our country, which is destroying entire communities.",0.608,0.49530769230769234,0.5973846153846155
S007,17,2,"These are serious problems, and we know Donald Trump won’t solve them.",0.6402500000000001,0.5155000000000001,0.72725
S007,17,3,"When he was president, he did nothing to fix our immigration system.",0.575,0.6025,0.48650000000000004
S007,17,4,"And earlier this year, we had a chance to pass the toughest bipartisan board of security bill in decades, and Donald Trump tanked the bill because he thought that that bill, if passed, would’ve hurt him and he’d prefer to run on a problem instead of fixing a problem.",0.5363076923076924,0.482,0.5196923076923077
S007,17,5,That’s not the kind of president we want.,0.7975000000000001,0.431,0.7955
S007,17,6,"As president, he cruelly separated families and plans to do it again.",0.40800000000000003,0.669,0.5035000000000001
S007,17,7,And he continues to fan the flames of fear and division.,0.427,0.6345,0.32499999999999996
S007,17,8,"Look, we need a president who cares more about solving problems than playing political games and demeaning people full-time.",0.4484,0.5942,0.5711999999999999
S007,17,9,I’m tired of that.,0.125,0.317,0.191
S007,17,10,We’re done with that.,,,
S007,17,11,"So Nevada, ours is a fight for the future, and it is a fight for freedom, like the fundamental freedom of a woman to be able to make decisions about her own body and not have her government tell her what to do.",0.6689166666666666,0.49541666666666667,0.6822499999999999
S007,17,12,And we remember how we got here.,0.776,0.422,0.454
S007,17,13,"Donald Trump hand-selected three members of the United States Supreme Court, the court of Thurgood and RBG, so that they would do as they did and overturn the protections of Roe V.",0.5842222222222223,0.5497777777777778,0.624
S007,17,14,Wade.,,,
S007,17,15,"And now, one in three women in America lives in a state with a Trump abortion ban, many with no exceptions, even for rape and incest.",0.4235,0.5298333333333333,0.5098333333333334
S007,17,16,"It is immoral, immoral.",,,
S007,17,17,And let us agree one does not have to abandon their faith or deeply held beliefs to agree the government shouldn’t be telling her what to do.,0.6239,0.3524,0.5299
S007,17,18,"If she chooses, she will talk with her priest, her pastor, her rabbi, her imam, but not the government telling her what to do with",0.6694,0.4546,0.6484
S007,18,0,"… price gouging that we know has resulted in jacking prices up, often around tragedies and emergencies.",0.448,0.582,0.5603333333333332
S007,18,1,"We will give a tax cut to a hundred million more Americans, including $6,000 during the first year of a child’s life, knowing that the vast majority of our young parents have a natural desire to parent their children well, but not always the resources to do it.",0.6806315789473684,0.4390526315789473,0.6006842105263159
S007,18,2,"And that $6,000 in extending and expanding the child tax credit will help buying a crib, buying a car seat, doing the things that are so critical in that first phase of life.",0.6185833333333334,0.5274166666666666,0.55425
S007,18,3,"I will also make sure good paying jobs are available to all Americans, not only those with college degrees, because we need to recognize the value of additional paths, such as apprenticeships and technical programs.",0.7196363636363636,0.42836363636363634,0.6159090909090909
S007,19,0,"Look, generations before us, generations of America led the fight for freedom, and the baton, well, it’s now in our hands.",0.531,0.868,0.809
S007,19,1,It’s now in our hands.,,,
S007,19,2,"And it all comes down to this, we are here together.",0.208,0.33,0.264
S007,19,3,You came out on a Sunday evening.,0.776,0.196,0.394
S007,19,4,We are here together because we know what is at stake and we are here together because we love our country.,0.7838,0.4544,0.6306
S007,19,5,We love our country.,1.0,0.519,0.673
S007,19,6,We love our country.,1.0,0.519,0.673
S007,20,0,"And remember, your vote is your voice.",0.582,0.5,0.649
S007,20,1,Your voice is your power.,0.594,0.343,0.528
S007,20,2,Don’t ever let anybody take your power from you.,0.6579999999999999,0.5266666666666667,0.536
S007,20,3,Never.,,,
S007,20,4,Never.,,,
S007,20,5,Don’t let anybody silence you ever.,0.4325,0.2865,0.265
S007,21,0,"Thank you, thank you, thank you.",0.9579999999999999,0.353,0.526
S007,21,1,"And wait a minute, we also tonight have here some of the Vegas Raiders, who won their game tonight.",0.572,0.448,0.45
