speech_id	line_id	sentence_id	sentence_text	anger_score
S007	0	0	Thank you, thank you, thank you.	0.7027841806411743
S007	0	1	And wait a minute, we also tonight have here some of the Vegas Raiders, who won their game tonight.	0.6844344735145569
S007	0	2	Congratulations.	0.6953211426734924
S007	0	3	Oh, congratulations.	0.7004005908966064
S007	0	4	You came right from the game.	0.6653163433074951
S007	0	5	Congratulations.	0.6953211426734924
S007	0	6	Give them a big applause, right?	0.6751551032066345
S007	0	7	Well done, well done.	0.6736081838607788
S007	0	8	So in all seriousness, everyone, before I begin, I want to say a few words about Hurricane Helene, and please have a seat if you’re able.	0.6722368597984314
S007	0	9	I want to talk about Hurricane Helene for a moment, and I know that everyone here sends their thoughts and prayers for the folks who have been so devastated by that hurricane and the ensuing events in Florida, in Georgia, the Carolinas and other impacted states.	0.67131108045578
S007	0	10	And we know that so many have been impacted, some have died.	0.678992748260498
S007	0	11	But I want to thank everyone for doing everything you can to think about them, send them your thoughts, send them your prayers.	0.679169774055481
S007	0	12	I want to thank the first responders who have done so much.	0.6755213737487793
S007	0	13	And we will stand with these communities	0.6390044093132019
S007	1	0	Hey, Las Vegas.	0.6534855961799622
S007	1	1	Good evening, Nevada.	0.6758706569671631
S007	1	2	Good evening, good evening, good evening.	0.6963968873023987
S007	1	3	Thank you.	0.6735612154006958
S007	1	4	Thank you, everyone.	0.6801318526268005
S007	1	5	Thank you.	0.6735612154006958
S007	1	6	Thank you.	0.6735612154006958
S007	1	7	And can we please hear for Captain Quintero?	0.6710413098335266
S007	1	8	Oh, thank you, thank you, everyone.	0.7008638381958008
S007	1	9	Oh, it is so wonderful to be back in Nevada.	0.7254234552383423
S007	1	10	Thank you, all.	0.6682106256484985
S007	1	11	Thank you.	0.6735612154006958
S007	1	12	And happy Hispanic Heritage Month to everyone.	0.7027343511581421
S007	1	13	Thank you.	0.6735612154006958
S007	1	14	Thank you, all.	0.6682106256484985
S007	1	15	It’s good to be back and I want to thank everyone for all that you do.	0.7198780179023743
S007	1	16	I know we have some extraordinary elected leaders here and I want to thank them for their incredible work and friendship.	0.6941887736320496
S007	1	17	It is good to be with all the leaders who are here, including Representative Susie Lee, who is here, Steven Horsford, Dina Titus, the great General Ford, Senator Catherine Cortez Masto, Senator Jacky Rosen, who we’re going to send back to the United States Senate.	0.690710186958313
S007	1	18	Thank you, everyone and all the local leaders here.	0.6726511716842651
S007	1	19	There are so many leaders here.	0.6693571209907532
S007	1	20	It is good to be back with you.	0.712673544883728
S007	2	0	So Las Vegas, we have 37 days until the election, 37 days.	0.6668704748153687
S007	2	1	And we know this will be a tight race until the very end.	0.6638572812080383
S007	2	2	And let’s level set.	0.6166244149208069
S007	2	3	We are the underdog.	0.671168863773346
S007	2	4	We are the underdog, and we have some hard work ahead.	0.6776625514030457
S007	2	5	But here’s the thing, we like hard work.	0.6802540421485901
S007	2	6	Hard work is good work.	0.6626654863357544
S007	2	7	Hard work is good work.	0.6626654863357544
S007	2	8	And with your help, we will win in November.	0.6723268628120422
S007	2	9	Yes, we will.	0.6673502922058105
S007	2	10	Yes, we will.	0.6673502922058105
S007	2	11	Yes, we will.	0.6673502922058105
S007	2	12	We will win.	0.6583869457244873
S007	3	0	But listen, also, their debate should not be the last word.	0.6629303693771362
S007	3	1	I’m trying to debate Donald Trump again, and I think he should debate again.	0.7001675367355347
S007	3	2	The American people have a right to hear us discuss the issues.	0.6578475832939148
S007	3	3	And as you say here in Las Vegas, I’m all in.	0.6448290348052979
S007	3	4	I’m all in.	0.6344621181488037
S007	3	5	Even if my opponent is ready to fold.	0.6862112879753113
S007	3	6	So there you go.	0.628517746925354
S007	4	0	But you will remember in our first debate I talked about issues like bringing down the cost of living, investing in small businesses, protecting reproductive freedom and keeping our nation secure.	0.6644312739372253
S007	5	0	But from Donald Trump, well it was the same old, tired playbook, same old, tired playbook, with no plan on how he would address the needs of the American people.	0.6722836494445801
S007	5	1	Well folks, it’s time to turn the page.	0.6660640239715576
S007	5	2	Time to turn the page.	0.657010555267334
S007	6	0	America is ready to chart a new way forward, ready for a new and optimistic generation of leadership, which is why Democrats, Republicans, and Independents are supporting our campaign because we know we need a president who works for all the American people.	0.6829511523246765
S007	6	1	Enough of the division.	0.6425396203994751
S007	6	2	Enough of the hate.	0.6576157212257385
S007	6	3	We are all in this together.	0.6613876819610596
S007	6	4	And you all know from my entire career, I’ve only had one client, the people, the people.	0.6826241612434387
S007	7	0	From being a young courtroom prosecutor in Oakland, I stood up for women and children against predators.	0.679429829120636
S007	7	1	As Attorney General of California, I took on the big banks and delivered $20 billion for middle-class families who faced foreclosure.	0.6689746975898743
S007	7	2	I stood up for veterans and students being scammed by for-profit colleges, for workers who are being cheated out of their wages.	0.6761801838874817
S007	7	3	And I pledge to you as president, I will fight for all Americans and together we will build a brighter future for our nation.	0.6743683218955994
S007	7	4	We will build a future that includes thinking about our economy in a way that it is about lifting everyone up.	0.6788197159767151
S007	7	5	We will build what I call an opportunity economy so that every American has an opportunity to own a home, to build wealth, to start a business.	0.6825783848762512
S007	8	0	And let me tell you, I love our small businesses, of which I’ve met so many right here in Vegas.	0.7050039768218994
S007	8	1	Growing up, our mother worked very long hours.	0.6637157797813416
S007	8	2	And so my sister Maya and I would go over two doors down to Ms.	0.682093620300293
S007	8	3	Shelton’s house.	0.6137371063232422
S007	8	4	We called her our second mother.	0.6645392775535583
S007	8	5	And Ms.	0.6374539732933044
S007	8	6	Shelton was a small business owner.	0.6654374003410339
S007	8	7	So I know since I was a young child who our small businesses are, who our small business owners are.	0.6820157766342163
S007	8	8	Small businesses are the backbone of America’s economy.	0.6634793281555176
S007	8	9	I know that.	0.660313069820404
S007	8	10	I know that.	0.660313069820404
S007	8	11	And Latina small business owners are the fastest growing segment of our economy.	0.6725238561630249
S007	9	0	So my plan is about tapping into that ambition, those aspirations, those dreams, those incredible ideas, that strong work ethic that people have.	0.6879616975784302
S007	9	1	Also understanding not everybody gets handed $4 million on a silver platter and files for bankruptcy six times.	0.6977362036705017
S007	10	0	So my plan is about saying we’ve got to help entrepreneurs, startups out.	0.6805875301361084
S007	10	1	And I will give a $50,000 tax deduction to help entrepreneurs start their small businesses.	0.6902289390563965
S007	10	2	Because right now that tax deduction is $5,000.	0.6911101937294006
S007	10	3	Can’t nobody start a small business in 2024.	0.6650293469429016
S007	10	4	So we are going to make it something where it is doable to lift folks up.	0.6813527345657349
S007	10	5	We also need to build more housing in America.	0.6575586199760437
S007	11	0	My mother saved up for years till I was a teenager when she was able to buy our first home.	0.6914802193641663
S007	11	1	And right now a serious housing shortage is part of what is driving up cost.	0.6708120107650757
S007	11	2	So we will cut the red tape and work with the private sector to build 3 million new homes and provide first-time home buyers with $25,000 down payment assistance so you can just get your foot in the door.	0.6724489331245422
S007	11	3	You’ll do the rest.	0.6204333901405334
S007	12	0	And we must lower the cost of living because while our economy is doing well by many measures, prices for everyday things like groceries are still too high.	0.67757648229599
S007	12	1	You know it and I know it.	0.6697150468826294
S007	12	2	So I have a plan that includes lowering costs on everything from healthcare to groceries, including I will take on the corporate	0.6878232955932617
S007	13	0	And in two days, I know we will cheer on Coach Walz when he debates JD Vance.	0.6814281940460205
