speech_id,line_id,sentence_id,sentence_text,valence,arousal,dominance
S033,0,0,"As of today, we have created over 16 million new jobs, over 800,000 new manufacturing jobs.",0.7777777777777778,0.5116666666666667,0.6619999999999999
S033,0,1,We have the lowest Black unemployment rate in generations.,0.5174000000000001,0.374,0.42219999999999996
S033,0,2,"We have invested in small businesses and to the benefit of many people, but including Black small businesses, some of the highest rate of creation of new Black small businesses in years.",0.6935,0.431625,0.5499375
S033,0,3,We have done the work of capping the cost of prescription medication for our seniors for issues like insulin.,0.5513636363636364,0.45709090909090916,0.4971818181818182
S033,0,4,"And again, I’m speaking to the Black journalists who care about all people, but in particular, I’ll talk about the impact on Black people where we know Black folks are 60 times more likely, 60%, excuse me, more likely to be diagnosed with diabetes.",0.5716111111111111,0.4331666666666666,0.5350555555555556
S033,0,5,"And we have now finally capped the cost of insulin for our seniors at $35 a month, capped the cost of prescription medication for our seniors at $2,000 a year because we, unlike the former president who promised to do it, we finally have allowed Medicare to negotiate drug prices against the big pharmaceutical companies.",0.5840000000000001,0.4411923076923078,0.5499999999999999
S033,1,0,And these are just some of the accomplishments.,0.7935000000000001,0.46699999999999997,0.7210000000000001
S033,1,1,Is the price of groceries still too high?,0.64325,0.39699999999999996,0.53
S033,1,2,Yes.,,,
S033,1,3,Do we have more work to do?,0.704,0.52025,0.60375
S033,1,4,Yes.,,,
S033,1,5,"And I will tell you, I do believe that I offer a new generation of leadership for our country that is about, in particular turning the page on an era that sadly has shown us attempts by some to incite fear to create division in our country.",0.6239130434782608,0.4946521739130435,0.5673913043478259
S033,1,6,"And to do the work that is about bringing some level of optimism and dare I say, ambition about what I know is possible in our country.",0.6803076923076923,0.45376923076923076,0.6102307692307691
S033,1,7,"And so my plan for the economy includes what I imagine and believe and call an opportunity economy, what we can do to grow an opportunity economy where all people have access to the resources to compete, to apply their incredible work ethic, their ambition, their aspirations, and their dreams.",0.7073999999999999,0.52204,0.6814000000000001
S033,1,8,"And actually not just get by, but get ahead.",0.7293333333333333,0.5693333333333334,0.669
S033,1,9,"And I can talk in more detail about it, but specifically I’ll mention a few things.",0.6180000000000001,0.34540000000000004,0.5012
S033,2,0,One of the big issues that affects people right now in terms of the economy and their economic well-being is we have a shortage of housing supply.,0.5786428571428571,0.4379285714285715,0.5653571428571429
S033,2,1,It’s too expensive.,0.323,0.54,0.53
S033,2,2,People can’t afford to buy a home.,0.6924,0.4758,0.5372
S033,2,3,"We grew up our parents where they had the ability to somehow believe the American dream was attainable, not so much for younger working people.",0.7757000000000001,0.4123,0.6423
S033,2,4,"And I recognize that, so my approach is a new approach, which is to say, let’s just take this and deal with it head on.",0.6650909090909093,0.3963636363636363,0.5225454545454545
S033,2,5,"And part of my approach is to say, I’m going to employ and engage the private sector, in particular home builders with tax credits to give them the incentive to create new housing, three million by the end of my first term.",0.6472083333333333,0.42566666666666664,0.5879583333333334
S033,2,6,"And understanding that not everybody is handed a silver spoon, but works hard and is trying to save up for a down payment.",0.5999166666666667,0.39158333333333334,0.5435833333333334
S033,3,0,"Part of my plan, under my opportunity economy is to give first time home buyers a $25,000 down payment assistance so they can just get their foot in the door to be able to then engage in what will prove to be their opportunity to build intergenerational wealth.",0.6778461538461538,0.4433076923076923,0.6195000000000002
S033,3,1,And here’s my personal experience coming at that.,0.7433333333333333,0.4486666666666667,0.624
S033,3,2,I grew up a middle class kid.,0.6970000000000001,0.38475000000000004,0.46875
S033,3,3,My mother was hardworking.,0.7733333333333333,0.41033333333333327,0.6903333333333332
S033,3,4,"She raised me and my sister, Maya.",0.786,0.325,0.6025
S033,3,5,She saved up.,0.77,0.439,0.682
S033,3,6,And it was only by the time I was a teenager that she could afford to actually buy her first home.,0.69325,0.43499999999999994,0.5954999999999999
S033,3,7,"And I know and I identify with it, I know where I come from.",0.6735,0.36775,0.65825
S033,4,0,"But I want to also get back to the earlier point that you made about extending the child tax credit, so part of my new approach is we need to expand the child tax credit.",0.6360526315789475,0.4545789473684211,0.5116842105263159
S033,4,1,"And so part of my plan that is under an opportunity economy is to extend and expand the child tax credit to $6,000 so that young families in particular for the first year of their child’s life, which is an extraordinarily important time in their development, have the resources to be able to buy a crib, buy a car seat, buy children’s clothing, and not have to worry about whether they’re going to be able to meet their other needs.",0.6908780487804879,0.4581463414634147,0.5735365853658536
S033,4,2,"And I don’t need to remind anybody here, especially these esteemed journalists, but when we expanded the child tax credit a couple of years ago, we reduced Black child poverty by half.",0.576875,0.44599999999999995,0.46506250000000005
S033,4,3,"And so again, if you talk about the benefit and if you think about the benefit to the economy overall, it strengthens our economy to do things like pay attention to affordable child care, affordable home healthcare, and extending the child tax credit.",0.721304347826087,0.44860869565217387,0.6122173913043479
S033,5,0,"I appreciate the spirit of the question, but I’ll tell you, I’ve often been asked this question in a way that I’ve had to respond by first saying that",0.62075,0.3792499999999999,0.5605833333333334
S033,6,0,"So my work has included as Vice President getting billions more dollars into community banks, including working with the big banks to do that, so that we can increase access to capital for our small businesses, for our startups.",0.6735714285714286,0.49728571428571416,0.6447619047619048
S033,6,1,"Part of my plan under my economic opportunity plan going forward is that right now start up entrepreneurs, small businesses only get a tax deduction of $5,000.",0.6552500000000001,0.4625625,0.61675
S033,6,2,"Nobody can start a small business with $5,000.",0.644,0.391,0.4794999999999999
S033,6,3,"So I’m expanding that to $50,000.",0.792,0.559,0.686
S033,6,4,"Understanding again, that when people have the opportunity to have the resources to get started, they’re going to put the good ideas, they’re going to put the hard work into it.",0.669875,0.4679375,0.6001874999999999
S033,6,5,"And part of what I also know is that our young black men, our black men, just like any group of people, anybody, our small businesses are really the backbone of our economy overall.",0.6331666666666668,0.36141666666666666,0.5445
S033,6,6,"And when they do better economically, we all do better.",0.67,0.548,0.536
S033,7,0,"Part of my work is about understanding what we need to do in dealing with, for example, the historic inequities that have faced the black community around home-ownership.",0.7008461538461538,0.3805384615384615,0.5562307692307692
S033,7,1,"I don’t have to go through the history with anybody here about what that has meant in terms of redlining, what that has meant in terms of biases and home appraisals, and the impact it has had on stemming the opportunity to build intergenerational wealth because of those obstacles.",0.6228095238095238,0.4758095238095238,0.6162857142857143
S033,7,2,"So part of the work that I have done and will continue to do is identify, speak truth about those obstacles and address them.",0.6693846153846154,0.4477692307692308,0.5716153846153846
S033,7,3,Another example is medical debt.,0.49975,0.387,0.504
S033,7,4,One in four black families or individuals is more likely to carry medical debt than others.,0.5885999999999999,0.3459,0.46480000000000016
S033,7,5,"So part of my perspective, and as Vice President, part of the work that we have done is to say that we’re going to eliminate medical debt from being on your credit score.",0.5852352941176471,0.45694117647058824,0.5472352941176472
S033,8,0,"Because until now, medical debt worked against your credit score, and people know their credit score like you know your weight.",0.6245833333333334,0.4413333333333333,0.59225
S033,8,1,You know that number.,0.5855,0.296,0.5874999999999999
S033,8,2,"And the difference between what that number is and what it needs to be is the difference between you being able to get a car loan, a small business loan, or even a lease on an apartment.",0.6128823529411764,0.41817647058823526,0.502
S033,8,3,"And so part of my approach is understanding the obstacles that traditionally and currently exist to allow anyone, including black men, be able to achieve economic wealth.",0.6891538461538461,0.4215384615384616,0.6228461538461539
S033,8,4,"And I’m going to tell you, I don’t think it is sufficient to just only talk about economic policy around reducing unemployment.",0.5500909090909091,0.41,0.536
S033,8,5,It is an important marker.,0.6656666666666666,0.401,0.665
S033,8,6,And I’m proud of the work that we’ve done thus far.,0.765,0.6146666666666666,0.7196666666666666
S033,8,7,"But it should be a baseline there, everybody’s working.",0.631,0.3973333333333333,0.5463333333333334
S033,8,8,"The point is, do people have an opportunity to build wealth if that’s what they choose to do, if that’s what they want to do.",0.6985833333333334,0.4981666666666667,0.6190833333333333
S033,9,0,And a lot of my perspective as we go forward is just that.,0.6544,0.35559999999999997,0.5644
S033,9,1,"I believe that there are a lot of opportunities that are available to the American people if we just see people, and understand what they want for themselves and their families, and then meet them where they are.",0.7218571428571429,0.3845714285714286,0.5675714285714285
S033,10,0,"Well, first of all, as you mentioned, Sheila Jackson Lee, she",0.5656666666666667,0.37799999999999995,0.5486666666666667
S033,11,0,"But part of what we can do right now is, for example, what I’m talking about in terms of building an opportunity economy.",0.6814545454545455,0.39,0.6036363636363636
S033,11,1,Which is addressing explicitly the obstacles that historically and currently exist and dealing with them.,0.6210000000000001,0.42219999999999996,0.5686
S033,11,2,"Student loan debt, medical debt, bias in home appraisals.",0.481,0.45925000000000005,0.49312500000000004
S033,11,3,"What we need to do in terms of dealing with an issue that I have championed for years, black maternal mortality, which is the fact that black women are three to four times more likely to die in connection with childbirth than other women.",0.5844285714285714,0.46804761904761916,0.5120476190476191
S033,11,4,"And we know that the reasons for that include disparities that pre-exist her pregnancy, including disparities that exist in the system during her pregnancy.",0.6144999999999999,0.49169999999999997,0.5907
S033,11,5,So all of those things must be addressed.,0.56175,0.29975,0.4825
S033,12,0,"As Attorney general of California, fifth-largest economy in the world, I was acutely aware that my words could move markets.",0.6472,0.4372,0.6607000000000001
S033,12,1,"When you are bestowed with a microphone that is that big, there is a profound responsibility that comes with that.",0.6736666666666667,0.4015555555555556,0.636
S033,12,2,That is an extension of what should not be lost in this moment.,0.5266,0.4176,0.4588
S033,12,3,"This concept of the public trust to then understand what the public trust means, it means that you have been invested with trust to be responsible in the way you use your words, much less how you conduct yourself.",0.6495263157894737,0.4054736842105264,0.5857368421052632
S033,12,4,"And especially when you have been and then seek to be again, President of the United States of America.",0.6769999999999999,0.38157142857142856,0.6489999999999999
S033,13,0,"And so I go back to it’s a crying shame, literally.",0.3464,0.5042,0.3632
S033,13,1,"What’s happening to those families, those children in that community, not to mention what is happening in terms of… Look, you say you care about law enforcement, law enforcement resources, being put into this because of these serious threats that are being issued against a community that is living a productive good life before this happened.",0.6675333333333333,0.462,0.6121666666666667
S033,13,2,And spewing lies that are grounded in tropes that are age-old.,0.4703333333333333,0.44716666666666666,0.49333333333333335
S033,13,3,"And look, I said it not very far from here the other day at the debate.",0.5778,0.3858,0.4856
S033,13,4,This is not new.,0.7935000000000001,0.365,0.5680000000000001
S033,13,5,This is not new in terms of these tropes.,0.6923333333333334,0.36400000000000005,0.5936666666666667
S033,13,6,"This is not new in terms of where it’s coming from and whether it is refusing to rent to people, rent to black families, whether it is taking out a full-page ad in The New York Times against five innocent Black and Latino teenagers, The Central Park Five calling for their execution, whether it is referring to the first black President of the United States with a lie, [inaudible 00:31:39] their lies.",0.5845,0.432125,0.523625
S033,14,0,"And look, the American people deserve, and I do believe want better than this.",0.7078333333333333,0.47083333333333327,0.5906666666666667
S033,14,1,I do believe that.,0.7255,0.459,0.609
S033,14,2,"I know, I know the vast majority of us as Americans know, we have so much more in common than what separates us.",0.637,0.401,0.6058749999999999
S033,14,3,I know that.,0.765,0.361,0.704
S033,14,4,"I know that regardless of someone’s background, their race, their gender, their geographic location, I know that people are deeply troubled by what is happening to that community in Springfield, Ohio.",0.6176153846153846,0.3801538461538462,0.584
S033,14,5,And it’s got to stop.,0.51,0.552,0.5785
S033,14,6,"And we’ve got to say that you cannot be entrusted with standing behind the seal of the President of the United States of America engaging in that hateful rhetoric that as usual is designed to divide us as a country, is designed to have people pointing fingers at each other.",0.60064,0.37732,0.55072
S033,15,0,It’s designed to do that.,0.7075,0.464,0.5655
S033,15,1,"And I think most people in our country, regardless of their race, are starting to see through this nonsense and to say, you know what?",0.6219,0.3769,0.5265
S033,15,2,Let’s turn the page on this.,0.545,0.33166666666666667,0.35566666666666663
S033,15,3,This is exhausting and it’s harmful and it’s hateful and grounded in some age-old stuff that we should not have the tolerance for.,0.5252222222222223,0.47866666666666674,0.4582222222222223
S033,15,4,So let’s turn the page and chart a new way forward and say you can’t have that microphone again.,0.6286363636363637,0.36172727272727273,0.46727272727272723
S033,16,0,Which is why I also have been very adamant for years.,0.6188,0.3456,0.5568
S033,16,1,"In fact, I myself protested at a gun show probably 10, 15 years ago about the gun show loophole and why we need to close that.",0.4219090909090909,0.6184545454545455,0.5403636363636364
S033,16,2,"Because what ends up happening is that gun shows at flea markets, gun dealers are not under existing law in the past required to register their sales.",0.5445,0.5185,0.5831875
S033,16,3,"And so you are exactly right that a lot of homicides, for example, a good number of them, I don’t have the statistic in front of my mind, are committed with illegally purchased guns.",0.5520000000000002,0.45888235294117646,0.567764705882353
S033,16,4,"And that’s why we need to address each entry point in the issue, including universal background checks, closing the gun show loophole,",0.514,0.5346666666666667,0.5437500000000001
S033,17,0,"And we must take it seriously, in every way, understanding it’s not just about a soundbite.",0.64525,0.3745,0.4744999999999999
S033,17,1,"It’s about a comprehensive approach that deals with the tragedy of, to your point, everyday gun violence in America.",0.452125,0.582125,0.5589999999999999
S033,17,2,It’s real.,0.719,0.51,0.717
S033,17,3,It has had a profound impact in terms of trauma that for the most part has gone undiagnosed and untreated.,0.5613333333333332,0.47322222222222227,0.5487777777777779
S033,17,4,"The trauma that exists in communities around the violence of losing their children, losing a brother, losing a father, an uncle.",0.4684545454545455,0.5491818181818182,0.5155454545454545
S033,17,5,All of that must be addressed and we have to have a holistic response to it.,0.6467142857142857,0.3678571428571429,0.5381428571428571
S033,18,0,"It’s about understanding what we need to do to, again, understand that, to your point, we have to have a holistic response to this issue and prioritize it instead of reacting to the tragedy that, sadly, they are too predictable.",0.5413749999999999,0.46137500000000004,0.5053749999999999
S033,18,1,"Let’s all agree, enough of that.",0.6665,0.3165,0.42600000000000005
S033,18,2,There are very few solutions that we haven’t thought of.,0.74925,0.32075,0.5954999999999999
S033,18,3,We need to put the resources into them.,0.5446666666666666,0.43999999999999995,0.44566666666666666
