speech_id,line_id,sentence_id,sentence_text,valence,arousal,dominance
S015,0,0,Good afternoon.,0.7355,0.378,0.4365
S015,0,1,"Good afternoon, Pennsylvania.",0.7355,0.378,0.4365
S015,0,2,"Good afternoon, everyone.",0.7355,0.378,0.4365
S015,0,3,Good afternoon.,0.7355,0.378,0.4365
S015,0,4,"Bob and Christina, thank you so very much for that introduction and for your friendship.",0.8426666666666666,0.36966666666666664,0.62
S015,0,5,"And as I’ve said to all the friends and leaders on the stage with me, we had a chance to speak ahead of time, I thank you all for everything that you are doing and the courage you are showing.",0.7341333333333334,0.43846666666666667,0.5944
S015,1,0,"This is an extraordinary climate right now and I think we all recognize the courage that you are each showing to speak out so publicly and to put as we are saying, because we truly believe at country over parity.",0.7064117647058824,0.40364705882352936,0.598764705882353
S015,1,1,So thank you all.,0.958,0.353,0.526
S015,1,2,"Can we please applaud Bob and Christina and all of the folks on the stage, please?",0.6955000000000001,0.48075,0.45575
S015,1,3,Thank you.,0.958,0.353,0.526
S015,1,4,Thank you.,0.958,0.353,0.526
S015,1,5,"Truly, truly, thank you.",0.958,0.353,0.526
S015,2,0,"So if you all have a seat, please do sit.",0.6325,0.362,0.48275
S015,2,1,Yes.,,,
S015,2,2,So I think everyone here knows we meet in a place that holds a very special meaning for our country.,0.6921250000000001,0.402625,0.589
S015,2,3,"Here on Christmas Night, 1776, General George Washington and over 2,000 troops crossed the icy Delaware river in darkness, then marched to Trenton where they surprised an outpost of enemy soldiers and achieved a major victory in the American Revolution.",0.5937058823529411,0.5764117647058823,0.6536470588235295
S015,3,0,"And after we won the war and achieved our independence, delegates from across the nation gathered not far from here in Philadelphia, to write and to sign the constitution of the United States.",0.6466666666666667,0.5175833333333334,0.7110833333333334
S015,3,1,"And we remember and reflect on what that moment was, knowing that leading up to that, that work, to write, to compose the constitution of the United States, that work was not easy.",0.7040666666666666,0.40440000000000004,0.6354666666666666
S015,4,0,"The founders often disagreed, often quite passionately.",0.4465,0.5275,0.618
S015,4,1,"But in the end, the constitution of the United States laid out the foundations of our democracy, including the rule of law that there would be checks and balances, that we would have free and fair elections, and a peaceful transfer of power.",0.6523181818181818,0.4186363636363637,0.6262727272727273
S015,4,2,"These principles and traditions have sustained our nation for over two centuries sustained because generations of Americans, from all backgrounds, from all beliefs, have cherished them, upheld them, and defended them.",0.6877333333333334,0.3759333333333333,0.6353333333333333
S015,4,3,And now the baton is in our hands.,0.49466666666666664,0.26299999999999996,0.5023333333333333
S015,5,0,"So I am joined today by over 100 Republican leaders from across Pennsylvania and across our country who are supporting my candidacy for president of the United States, and I am deeply honored to have their support.",0.6913750000000001,0.42343749999999997,0.6743125
S015,5,1,"Some served in state houses, some in the United States Congress, some worked for other Republican presidents and presidential nominees including Mitt Romney, John McCain, George W.",0.5847333333333332,0.41819999999999996,0.6171333333333333
S015,5,2,"Bush, George H.W.",0.413,0.22,0.315
S015,5,3,"Bush, and Ronald Reagan.",0.413,0.22,0.315
S015,5,4,Some today served in Donald Trump’s own administration.,0.67325,0.4565,0.6075
S015,6,0,"We also have with us republican voters from here in Pennsylvania and beyond who have been active in their Republican parties for years, who have supported Republican candidates up and down the ticket.",0.6357333333333333,0.47420000000000007,0.5986666666666666
S015,6,1,"Now, I say all that to make an obvious point.",0.5925,0.31475000000000003,0.4945
S015,6,2,"In a typical election year, you all being here with me, might be a bit surprising, dare I say unusual.",0.6134000000000001,0.41200000000000003,0.5044000000000001
S015,6,3,But not in this election.,0.625,0.519,0.651
S015,6,4,Not in this election.,0.625,0.519,0.651
S015,6,5,Because at stake in this race are the democratic ideals that our founders and generations of Americans before us have fought for.,0.6914444444444444,0.49244444444444446,0.6871111111111111
S015,6,6,"At stake in this election is the constitution of the United States, it very itself.",0.6056666666666667,0.4163333333333333,0.6568333333333334
S015,6,7,We are here today because we share a core belief that we must put country before party.,0.714,0.429,0.5386666666666666
S015,7,0,"And so we know that sacred oath must always be honored and never violated, and that we should expect anyone who seeks the highest office in our land would meet that standard.",0.6009999999999999,0.4275333333333332,0.5961333333333333
S015,7,1,"We here know the Constitution is not a relic from our past, but determines whether we are a country where the people can speak freely and even criticize the president without fear of being thrown in jail or targeted by the military, where the people can worship as they choose without the government interfering, where you can vote without fear that your vote will be thrown away.",0.5533030303030303,0.4840606060606061,0.5918484848484848
S015,7,2,All of this and more depends on whether or not our leaders honor their oath to the constitution.,0.65,0.5186,0.7708
S015,8,0,"I have sworn an oath to uphold the constitution six times, including as vice president, as the United States Senator, and as the top law enforcement officer of the largest state in our country.",0.6093,0.4468,0.67145
S015,8,1,I have never wavered from upholding that oath.,0.606,0.48875,0.55825
S015,9,0,And now Donald Trump is telling us how he intends to use power if he is elected again.,0.6356250000000001,0.467375,0.634375
S015,9,1,He has stated that one of the biggest threats America faces is “the enemy from within.”,0.52175,0.457625,0.5805
S015,10,0,It is clear Donald Trump is increasingly unstable and unhinged.,0.6008,0.422,0.5458
S015,11,0,"So as I’ve mentioned, many of you know I spent a career as a prosecutor in law enforcement, and I will tell you, I never asked a victim or a witness, “Are you a Republican or are you a Democrat?” I never asked of anyone who needed help.",0.5630555555555555,0.4596111111111111,0.5832777777777778
S015,11,1,"If anyone who deserved attention, where were they registered and who did they vote for?",0.6555,0.4801666666666667,0.6426666666666667
S015,11,2,"The only question I ever asked was, “Are you okay?” And that is the kind of president I pledge to you that I will be.",0.6736666666666667,0.37,0.6355555555555557
S015,11,3,"That is my pledge to you, because we have too much to do and too much good work to do, to be relegated, to requiring each of us to be in some silo, disconnected from each other.",0.6188461538461538,0.38223076923076926,0.5172307692307693
S015,11,4,There’s too much good to be done.,0.7593333333333333,0.38533333333333336,0.5413333333333333
S015,11,5,"And the challenges that we face as a nation require us if we truly want to create solutions and strengthen our nation, the approach truly requires that we understand we’re all in this together.",0.639923076923077,0.49092307692307696,0.6816153846153846
S015,12,0,This is so much more than rhetoric or a campaign.,0.5630000000000001,0.4663333333333333,0.627
S015,12,1,It really is about tapping into the spirit of who we are as Americans because we are all in this together.,0.6885,0.30866666666666664,0.5483333333333335
S015,12,2,We are all in this together.,0.772,0.316,0.6060000000000001
S015,12,3,And so I pledge to be a president who actively works to unite us around our highest aspirations.,0.7282857142857143,0.5035714285714284,0.7061428571428571
S015,12,4,"I pledge to you to be a president who is realistic and practical and has common sense, and to always fight for the American people, unlike Donald Trump, who frankly as we have seen, cares more about running on problems than fixing problems.",0.6116499999999999,0.4835,0.5720999999999999
S015,13,0,"I want to fix problems, which means working across the aisle.",0.5476666666666666,0.5006666666666667,0.4751666666666667
S015,13,1,It requires working across the aisle.,0.5253333333333333,0.41533333333333333,0.47300000000000003
S015,13,2,It requires embracing good ideas from wherever they come.,0.7128,0.4208,0.5616
S015,13,3,That is why I have pledged to appoint a Republican in my cabinet.,0.6101666666666666,0.4076666666666667,0.5738333333333333
S015,13,4,That is why I have pledged to establish a council on bipartisan solutions to recommend to me common sense solutions to some of the most pressing issues facing our country.,0.6685714285714285,0.4337857142857143,0.5821428571428572
S015,13,5,Because nobody has a corner on the good ideas.,0.7112499999999999,0.39775,0.54925
S015,13,6,"They actually come from many places and one should… Especially if they want to be a leader, one should welcome those ideas, and those ideas which are about, in particular, strengthening the middle class, securing our border, defending our freedoms, and maintaining our leadership in the world.",0.6825454545454545,0.43672727272727274,0.6433636363636362
S015,14,0,"And all of this is to also say that I believe for America to be the world’s strongest democracy, we must have a healthy two-party system, because it is when we have a healthy two-party system that leaders are then required to debate the merits of policy and to work, yes, across the aisle regularly and routinely to get things done.",0.6572142857142855,0.407,0.6404285714285715
S015,15,0,I have experienced firsthand how important and rewarding that kind of bipartisan cooperation can be.,0.80125,0.44775,0.6797500000000001
S015,15,1,"So I’ll tell you, when I was the United States senator, I served on the Senate Intelligence Committee.",0.6102222222222222,0.3878888888888889,0.6716666666666666
S015,15,2,"It was actually my favorite committee for a number reasons, but specifically this.",0.6272,0.3826,0.6016
S015,15,3,There we dealt with some of the most pressing issues affecting national security.,0.5266666666666667,0.5786666666666667,0.568
S015,15,4,There we would talk about hotspots around the world and what we needed to do to focus on keeping America safe and secure.,0.7021111111111111,0.37666666666666665,0.67
S015,15,5,"And to do that, we would review classified information which required us to meet in a secure room.",0.6757777777777778,0.4311111111111111,0.6235555555555555
