speech_id,line_id,sentence_id,sentence_text,valence,arousal,dominance
S010,0,0,"And we worked on supporting what was a bipartisan effort, including some of the most conservative members of the United States Congress, to actually strengthen the border.",0.6445000000000001,0.4586666666666667,0.7021666666666667
S010,0,1,"That border bill would have put 1,500 more border agents at the border, which is why I believe the border patrol agents supported the bill.",0.5251333333333332,0.4060666666666667,0.5594000000000001
S010,0,2,"It would’ve allowed us to stem the flow of fentanyl coming into the United States, which is a scourge affecting people of every background, every geographic location in our country, killing people.",0.5565882352941176,0.41858823529411765,0.536235294117647
S010,0,3,"It would’ve allowed us to put more resources into prosecuting transnational criminal organizations, which I have done-",0.55175,0.482375,0.620125
S010,1,0,"I was just down at the border, talking with border agents and they will tell you, and I’m sure you probably, I know you investigate and you are a serious journalist, they will tell you we need more judges.",0.5756666666666667,0.39394444444444443,0.5910555555555556
S010,1,1,We need to process those cases faster.,0.48233333333333334,0.43999999999999995,0.4186666666666667
S010,1,2,We need the support for those cases that should be prosecuted.,0.5794,0.4295999999999999,0.5402
S010,1,3,"They need more resources and Congress ultimately is the only place that that’s going to get fixed, Bret.",0.5694444444444444,0.39433333333333326,0.5348888888888889
S010,1,4,That’s how the system works.,0.6955,0.39,0.7105
S010,2,0,"I, for example, am someone who has not spent the majority of my career in Washington D.C.",0.6148333333333333,0.4223333333333333,0.576
S010,2,1,"I invite ideas, whether it be from the Republicans who are supporting me, who were just on stage with me minutes ago, and the business sector and others who can contribute to the decisions that I make about, for example, my plan for increasing the supply of housing in America and bringing down the cost of housing, addressing the issue of small businesses, which is about working with the private sector to bring more capital and access to capital to our small business leaders, including my plan for a $25,000 down payment assistance for first-time home buyers and for small businesses, extending the tax deduction from $5,000 to $50,000.",0.6085925925925926,0.42146296296296293,0.5708888888888889
S010,3,0,"This is a democracy and in a democracy, the president of the United States, in the United States of America should be willing to be able to handle criticism without saying he’d lock people up for doing it.",0.6267222222222223,0.4378888888888889,0.6590555555555555
S010,3,1,"And this is what is at stake, which is why you have someone like the former chairman of the Joint Chiefs of Staff saying what Mark Milley has said about Donald Trump being a threat to the United States of America.",0.6108421052631579,0.40310526315789474,0.6220526315789473
S010,4,0,"And we worked on supporting what was a bipartisan effort, including some of the most conservative members of the United States Congress, to actually strengthen the border.",0.6445000000000001,0.4586666666666667,0.7021666666666667
S010,4,1,"That border bill would have put 1,500 more border agents at the border, which is why I believe the border patrol agents supported the bill.",0.5251333333333332,0.4060666666666667,0.5594000000000001
S010,4,2,"It would’ve allowed us to stem the flow of fentanyl coming into the United States, which is a scourge affecting people of every background, every geographic location in our country, killing people.",0.5565882352941176,0.41858823529411765,0.536235294117647
S010,4,3,"It would’ve allowed us to put more resources into prosecuting transnational criminal organizations, which I have done-",0.55175,0.482375,0.620125
S010,5,0,"I was just down at the border, talking with border agents and they will tell you, and I’m sure you probably, I know you investigate and you are a serious journalist, they will tell you we need more judges.",0.5756666666666667,0.39394444444444443,0.5910555555555556
S010,5,1,We need to process those cases faster.,0.48233333333333334,0.43999999999999995,0.4186666666666667
S010,5,2,We need the support for those cases that should be prosecuted.,0.5794,0.4295999999999999,0.5402
S010,5,3,"They need more resources and Congress ultimately is the only place that that’s going to get fixed, Bret.",0.5694444444444444,0.39433333333333326,0.5348888888888889
S010,5,4,That’s how the system works.,0.6955,0.39,0.7105
S010,6,0,"I, for example, am someone who has not spent the majority of my career in Washington D.C.",0.6148333333333333,0.4223333333333333,0.576
S010,6,1,"I invite ideas, whether it be from the Republicans who are supporting me, who were just on stage with me minutes ago, and the business sector and others who can contribute to the decisions that I make about, for example, my plan for increasing the supply of housing in America and bringing down the cost of housing, addressing the issue of small businesses, which is about working with the private sector to bring more capital and access to capital to our small business leaders, including my plan for a $25,000 down payment assistance for first-time home buyers and for small businesses, extending the tax deduction from $5,000 to $50,000.",0.6085925925925926,0.42146296296296293,0.5708888888888889
S010,7,0,"This is a democracy and in a democracy, the president of the United States, in the United States of America should be willing to be able to handle criticism without saying he’d lock people up for doing it.",0.6267222222222223,0.4378888888888889,0.6590555555555555
S010,7,1,"And this is what is at stake, which is why you have someone like the former chairman of the Joint Chiefs of Staff saying what Mark Milley has said about Donald Trump being a threat to the United States of America.",0.6108421052631579,0.40310526315789474,0.6220526315789473
