speech_id,line_id,sentence_id,sentence_text,valence,arousal,dominance
S006,0,0,"And I know it takes a lot out of you to share that story, but to do it in a way that is about lifting up other people and helping hopefully others who are not in this room, understanding how real people are impacted every day about this issue and by this issue.",0.6242608695652173,0.42378260869565215,0.5061304347826087
S006,0,1,Thank you.,0.958,0.353,0.526
S006,0,2,"I want to recognize that people of our administration, including Secretary Becerra, who is here, the bold administrator, Brooks-LaSure, who is here, my dear friend and former colleague, Senator Ben Cardin, Representative Barragan, the chair of the Congressional Hispanic Caucus, and Representative Mfume for all of your years of leadership.",0.6533333333333333,0.3863809523809523,0.6272857142857142
S006,0,3,"And I want to recognize your next United States Senator, Angela Alsobrooks.",0.633,0.42600000000000005,0.6811999999999999
S006,0,4,She’s here somewhere.,,,
S006,0,5,And I’ve worked with her over the years.,0.6859999999999999,0.46299999999999997,0.629
S006,0,6,"I’m telling you, Maryland, you’re going to do a great thing when you send her to the United States Senate.",0.6446666666666667,0.43300000000000005,0.5930000000000001
S006,0,7,"And of course, I could speak all afternoon about the person that I am standing on this stage with, our extraordinary president, Joe Biden.",0.6819999999999999,0.4295,0.59
S006,0,8,"And he’s going to speak in a minute, but there’s a lot of love in this room for our president, and I think it’s for many, many reasons, including few leaders in our nation have done more on so many issues, including to expand access to affordable healthcare than Joe Biden.",0.69295,0.4528499999999999,0.5794500000000001
S006,0,9,"And today we take the next step, thank you, Joe, forward in our fight.",0.7545000000000001,0.4661666666666666,0.5236666666666667
S006,1,0,"My entire career, I have worked to hold bad actors accountable and lower the cost of prescription drugs.",0.5000833333333333,0.4766666666666666,0.53525
S006,1,1,"As Attorney General of California, I took on pharmaceutical companies for deceptive marketing and illegally inflating the cost of drugs, and we won billions of dollars.",0.5419285714285714,0.5907857142857142,0.5942142857142857
S006,1,2,"As the United States Senator, I fought to pass laws that would make healthcare more affordable and accessible for all Americans.",0.6461818181818182,0.45336363636363636,0.6244545454545455
S006,1,3,"And as Vice President, together with Joe Biden, our president, we finally addressed the longstanding issue that, for years, was one of the biggest challenges on this subject, which was that Medicare was prohibited by law from negotiating lower drug prices.",0.5541904761904762,0.5151428571428571,0.5905714285714284
S006,1,4,"And those costs then got passed on to our seniors, but not anymore.",0.544,0.43825000000000003,0.501
S006,2,0,"Two years ago, we gave Medicare the power to negotiate lower prescription drug prices for the first time in history.",0.527,0.43092307692307696,0.5771538461538461
S006,2,1,And here is why that matters.,0.5785,0.2965,0.558
S006,2,2,It is nearly impossible for a patient to negotiate lower prices by themselves.,0.47066666666666673,0.4036666666666667,0.47716666666666674
