speech_id,line_id,sentence_id,sentence_text,valence,arousal,dominance
S003,0,0,"Looking out at everyone tonight, I see the beauty of our great nation.",0.7495999999999999,0.4812,0.6404
S003,0,1,"People from every corner of our country and every walk of life are here united by our shared vision for the future of our country and this November we will come together and declare with one voice as one people, we are moving forward.",0.6749545454545453,0.4165909090909091,0.5902272727272728
S003,0,2,"With optimism, hope, and faith so guided by our love of country, knowing we all have so much more in common than what separates us.",0.7525,0.3713,0.622
S003,0,3,"Let us fight for the ideals we hold dear and let us always remember when we fight, we win.",0.6387777777777779,0.5287777777777777,0.5892222222222222
S003,0,4,God bless you.,0.8435,0.3935,0.737
S003,0,5,God bless the United States of America.,0.7575000000000001,0.3845,0.71525
S003,0,6,Good night everyone.,0.768,0.382,0.46900000000000003
S003,1,0,Good evening everyone.,0.698,0.27649999999999997,0.42600000000000005
S003,1,1,Good evening.,0.698,0.27649999999999997,0.42600000000000005
S003,1,2,Good evening.,0.698,0.27649999999999997,0.42600000000000005
S003,1,3,It is so good to be with everyone this evening in this hall and everyone at home.,0.6833333333333335,0.2738333333333333,0.4881666666666667
S003,1,4,"This is going to be a great week, and I want to kick us off by celebrating our incredible president, Joe Biden.",0.6721,0.5528000000000001,0.6485
S003,1,5,Who will be speaking later tonight.,0.707,0.4126666666666667,0.6213333333333334
S003,1,6,"Joe, thank you for your historic leadership, for your lifetime of service to our nation and for all you will continue to do.",0.7484444444444445,0.4787777777777778,0.6964444444444443
S003,1,7,We are forever grateful to you.,0.8140000000000001,0.2965,0.557
S003,1,8,"Thank you, Joe.",0.958,0.353,0.526
