speech_id,line_id,sentence_id,sentence_text,anger
S045,0,0,"My passion, one of them is small businesses.",0.0
S045,0,1,"I was actually, my mother raised my sister and me, but there was a woman who helped raise us.",0.0
S045,0,2,We call her our second mother.,0.0
S045,0,3,She was a small business owner.,0.0
S045,0,4,I love our small businesses.,0.0
S045,0,5,"My plan is to give a $50,000 tax deduction to start up small businesses knowing they are part of the backbone of America’s economy.",0.1
S045,0,6,"My opponent, on the other hand, his plan is to do what he has done before, which is to provide a tax cut for billionaires and big corporations, which will result in $5 trillion to America’s deficit.",0.09090909090909091
S045,0,7,"My opponent has a plan that I call the Trump’s sales tax, which would be a 20% tax on everyday goods that you rely on to get through the month.",0.1
S045,0,8,"Economists have said that that Trump sales tax would actually result for middle class families in about $4,000 more a year because of his policies and his ideas about what should be the backs of middle class people paying for tax cuts for billionaires.",0.0
S045,1,0,I have talked with women around our country.,0.0
S045,1,1,You wanna talk about this is what people wanted.,0.0
S045,1,2,Pregnant women who want to carry a pregnancy to term suffering from a miscarriage being denied care in an emergency room because the healthcare providers are afraid they might go to jail and she’s bleeding out in a car in the parking lot.,0.0
S045,1,3,She didn’t want that.,0.0
S045,1,4,Her husband didn’t want that.,0.0
S045,1,5,"A 12 or 13-year-old survivor of incest being forced to carry a pregnancy to turn, they don’t want that.",0.2
S045,1,6,"And I pledge to you, when Congress passes a bill to put back in place the protections of Roe v.",0.0
S045,1,7,Wade as President of the United States.,0.0
S045,1,8,I will proudly sign it into law.,0.0
S045,1,9,"But understand if Donald Trump were to be reelected, he will sign a national abortion ban.",0.0
S045,1,10,"Understand in his project 2025, there would be a national abortion, a monitor that would be monitoring your pregnancies, your miscarriages.",0.0
S045,1,11,"I think the American people that certain freedoms in particular, the freedom to make decisions about one’s own body should not be made by the government.",0.0
S045,2,0,And you know why?,0.0
S045,2,1,Because he’d prefer to run on a problem instead of fixing a problem.,0.0
S045,2,2,"And understand this comes at a time where the people of our country actually need a leader who engages in solutions, who actually addresses the problems at hand.",0.0
S045,2,3,But what we have in the former president is someone who would prefer to run on a problem instead of fixing a problem.,0.0
S045,2,4,"And I’ll tell you something, he’s gonna talk about immigration a lot tonight, even when it’s not the subject that is being raised.",0.0
S045,2,5,And I’m gonna actually do something really unusual and I’m gonna invite you to attend one of Donald Trump’s rallies.,0.0
S045,2,6,’cause it’s a really interesting thing to watch.,0.0
S045,2,7,"You’ll see during the course of his rallies, he talks about fictional characters like Hannibal Lecter.",0.0
S045,2,8,He will talk about windmills cause cancer.,0.3333333333333333
S045,2,9,And what you will also notice is that people start leaving his rallies early out of exhaustion and boredom.,0.0
S045,2,10,"And I will tell you the one thing you will not hear him talk about is you, you will not hear him talk about your needs, your dreams, and your need and your desires.",0.0
S045,2,11,"And I’ll tell you, I believe you deserve a president who actually puts you first.",0.3333333333333333
S045,2,12,And I pledge to you that I will,0.0
S045,3,0,"The values I bring to the importance of home ownership, knowing not everybody got handed $400 million on a silver platter and then filed bankruptcy six times is a value that I bring to my work to say we are going to work with the private sector and home builders to increase 3 million homes, increase by 3 million homes by the end of my first term.",0.043478260869565216
S045,3,1,My work that is related to having a friend when I was in high school who was sexually assaulted by her stepfather.,0.16666666666666666
S045,3,2,And my focus then on protecting women and children from violent crime is based on a value that is deeply grounded in the importance of standing up for those who are most vulnerable.,0.2
S045,3,3,My work that is about protecting social security and Medicare is based on longstanding work that I have done protecting seniors from scams.,0.0
S045,3,4,My values have not changed.,0.0
S045,3,5,And what is important is that there is a president who actually brings values and a perspective that is about lifting people up and not beating people down and name calling.,0.1111111111111111
S045,3,6,The true measure of the leader is the leader who actually understands the strength is not in beating people down.,0.14285714285714285
S045,3,7,It’s in lifting people up.,0.0
S045,3,8,"I intend to be that president,",0.0
S045,4,0,Let’s not go back.,0.0
S045,4,1,We’re not going back.,0.0
S045,4,2,It’s time to turn the page.,0.0
S045,4,3,"And if that was a bridge too far for you, well there is a place in our campaign for you to stand, for country to stand for our democracy, to stand for rule of law and to end the chaos and to end the approach that is about attacking the foundations of our democracy.",0.11764705882352941
S045,4,4,’cause you don’t like the outcome.,0.0
S045,4,5,"And be clear on that point, Donald Trump, the candidate has said in this election there will be a bloodbath if this and the outcome of this election is not to his liking.",0.0
S045,4,6,Let’s turn the page on this.,0.0
S045,4,7,Let’s not go back.,0.0
S045,4,8,Let’s chart a course for the future and not go backwards to the past.,0.0
S045,5,0,"If Donald Trump were President, Putin would be sitting in Kyiv right now and understand what that would mean.",0.0
S045,5,1,Because Putin’s agenda is not just about Ukraine.,0.0
S045,5,2,"Understand why the European allies and our NATO allies are so thankful that you are no longer president, and that we understand the importance of the greatest military alliance the world is ever known, which is nato and what we have done to preserve the ability of zelensky and the Ukrainians to fight for their independence.",0.07142857142857142
S045,5,3,"Otherwise, Putin would be sitting in Kyiv with his eyes on the rest of Europe, starting with Poland.",0.0
S045,5,4,"And why don’t you tell the 800,000 Polish Americans right here in Pennsylvania how quickly you would give up for the sake of favor and what you think is a friendship with what is known to be a dictator who would eat you for lunch?",0.0
S045,6,0,"And the president at the time invited the Taliban to Camp David, a place of storied significance for us as Americans, a place where we honor the importance of American diplomacy, where we invite and receive respected world leaders.",0.0
S045,6,1,"And this former president as president invited them to camp David because he does not, again, appreciate the role and responsibility of the President of the United States to be Commander-in-chief with a level of respect.",0.0
