speech_id,line_id,sentence_id,sentence_text,anger
S007,0,0,"Thank you, thank you, thank you.",0.0
S007,0,1,"And wait a minute, we also tonight have here some of the Vegas Raiders, who won their game tonight.",0.0
S007,0,2,Congratulations.,0.0
S007,0,3,"Oh, congratulations.",0.0
S007,0,4,You came right from the game.,0.0
S007,0,5,Congratulations.,0.0
S007,0,6,"Give them a big applause, right?",0.0
S007,0,7,"Well done, well done.",0.0
S007,0,8,"So in all seriousness, everyone, before I begin, I want to say a few words about Hurricane Helene, and please have a seat if you’re able.",0.2
S007,0,9,"I want to talk about Hurricane Helene for a moment, and I know that everyone here sends their thoughts and prayers for the folks who have been so devastated by that hurricane and the ensuing events in Florida, in Georgia, the Carolinas and other impacted states.",0.07692307692307693
S007,0,10,"And we know that so many have been impacted, some have died.",0.0
S007,0,11,"But I want to thank everyone for doing everything you can to think about them, send them your thoughts, send them your prayers.",0.0
S007,0,12,I want to thank the first responders who have done so much.,0.0
S007,0,13,And we will stand with these communities,0.0
S007,1,0,"Hey, Las Vegas.",0.0
S007,1,1,"Good evening, Nevada.",0.0
S007,1,2,"Good evening, good evening, good evening.",0.0
S007,1,3,Thank you.,0.0
S007,1,4,"Thank you, everyone.",0.0
S007,1,5,Thank you.,0.0
S007,1,6,Thank you.,0.0
S007,1,7,And can we please hear for Captain Quintero?,0.0
S007,1,8,"Oh, thank you, thank you, everyone.",0.0
S007,1,9,"Oh, it is so wonderful to be back in Nevada.",0.0
S007,1,10,"Thank you, all.",0.0
S007,1,11,Thank you.,0.0
S007,1,12,And happy Hispanic Heritage Month to everyone.,0.0
S007,1,13,Thank you.,0.0
S007,1,14,"Thank you, all.",0.0
S007,1,15,It’s good to be back and I want to thank everyone for all that you do.,0.0
S007,1,16,I know we have some extraordinary elected leaders here and I want to thank them for their incredible work and friendship.,0.0
S007,1,17,"It is good to be with all the leaders who are here, including Representative Susie Lee, who is here, Steven Horsford, Dina Titus, the great General Ford, Senator Catherine Cortez Masto, Senator Jacky Rosen, who we’re going to send back to the United States Senate.",0.0
S007,1,18,"Thank you, everyone and all the local leaders here.",0.0
S007,1,19,There are so many leaders here.,0.0
S007,1,20,It is good to be back with you.,0.0
S007,2,0,"So Las Vegas, we have 37 days until the election, 37 days.",0.0
S007,2,1,And we know this will be a tight race until the very end.,0.0
S007,2,2,And let’s level set.,0.0
S007,2,3,We are the underdog.,0.0
S007,2,4,"We are the underdog, and we have some hard work ahead.",0.0
S007,2,5,"But here’s the thing, we like hard work.",0.0
S007,2,6,Hard work is good work.,0.0
S007,2,7,Hard work is good work.,0.0
S007,2,8,"And with your help, we will win in November.",0.0
S007,2,9,"Yes, we will.",0.0
S007,2,10,"Yes, we will.",0.0
S007,2,11,"Yes, we will.",0.0
S007,2,12,We will win.,0.0
S007,3,0,"But listen, also, their debate should not be the last word.",0.0
S007,3,1,"I’m trying to debate Donald Trump again, and I think he should debate again.",0.0
S007,3,2,The American people have a right to hear us discuss the issues.,0.0
S007,3,3,"And as you say here in Las Vegas, I’m all in.",0.0
S007,3,4,I’m all in.,0.0
S007,3,5,Even if my opponent is ready to fold.,0.3333333333333333
S007,3,6,So there you go.,0.0
S007,4,0,"But you will remember in our first debate I talked about issues like bringing down the cost of living, investing in small businesses, protecting reproductive freedom and keeping our nation secure.",0.0
S007,5,0,"But from Donald Trump, well it was the same old, tired playbook, same old, tired playbook, with no plan on how he would address the needs of the American people.",0.0
S007,5,1,"Well folks, it’s time to turn the page.",0.0
S007,5,2,Time to turn the page.,0.0
S007,6,0,"America is ready to chart a new way forward, ready for a new and optimistic generation of leadership, which is why Democrats, Republicans, and Independents are supporting our campaign because we know we need a president who works for all the American people.",0.0
S007,6,1,Enough of the division.,0.0
S007,6,2,Enough of the hate.,1.0
S007,6,3,We are all in this together.,0.0
S007,6,4,"And you all know from my entire career, I’ve only had one client, the people, the people.",0.0
S007,7,0,"From being a young courtroom prosecutor in Oakland, I stood up for women and children against predators.",0.0
S007,7,1,"As Attorney General of California, I took on the big banks and delivered $20 billion for middle-class families who faced foreclosure.",0.14285714285714285
S007,7,2,"I stood up for veterans and students being scammed by for-profit colleges, for workers who are being cheated out of their wages.",0.14285714285714285
