speech_id,line_id,sentence_id,sentence_text,anger
S032,0,0,"But seriously, isn’t Tim Walz fantastic?",0.0
S032,0,1,"And I know for some folks you’re just getting to know him and you’ve heard he’s had many titles over his life, governor, congressman, dad, husband, coach.",0.0
S032,0,2,"But in 87 days, our nation is going to know Coach Walz as Vice President of the United States of America.",0.0
S032,0,3,That’s right.,0.0
S032,1,0,"And it is so good to be here with so many incredible leaders, including my dear friends, Catherine Cortez Masto, Senator Jacky Rosen who we will reelect to the United States Senate, Congress members, Dina Titus, Steven Horsford and Susie Lee.",0.0
S032,1,1,And I know Culinary 226 is in the house.,0.0
S032,2,0,"When I was the United States senator, we fought together for paid family leave and medical leave.",0.125
S032,2,1,"And earlier this year, right here in Vegas, we celebrated your historic contract win.",0.0
S032,2,2,"And it is my promise to everyone here when I am president, we will continue our fight for working families of America, including to raise the minimum wage and eliminate taxes on tips for service and hospitality workers.",0.08333333333333333
S032,2,3,"And Nevada today, I also bring greetings from our incredible president, Joe Biden.",0.0
S032,2,4,Joe.,0.0
S032,3,0,"In those roles, in those roles, I took on perpetrators of all kinds, predators who abused women, fraudsters who ripped off consumers, scammers who broke the rules for personal gain.",0.2222222222222222
S032,3,1,"So Nevada, hear me when I say I know Donald Trump’s type.",0.0
S032,3,2,I know.,0.0
S032,4,0,"Well, well, hold on, hold on, hold on, hold on.",0.0
S032,4,1,The court’s going to take care of that.,0.5
S032,4,2,We’re just going to beat him in November.,0.0
S032,4,3,We’ll beat him in November.,0.0
S032,4,4,We’ll beat him in November.,0.0
S032,4,5,But I’ve certainly been dealing with people like him my entire career.,0.0
S032,4,6,"For example, as Attorney General California, I took on one of our country’s largest for-profit colleges that scammed students.",0.16666666666666666
S032,5,0,"Well, Donald Trump ran a for-profit college that scammed students.",0.0
S032,5,1,Remember that.,0.0
S032,5,2,"As a prosecutor, I specialized in cases of sexual abuse.",0.25
S032,5,3,"Well, Donald Trump was found liable for committing sexual abuse.",0.25
S032,5,4,"As attorney general, I held Wall Street Banks accountable for fraud.",0.25
S032,5,5,"Well, Donald Trump was just found guilty of fraud, 34 counts.",0.4
S032,6,0,"All of this is to say, in this campaign, I will proudly put my record against his every day of the week, every day of the week.",0.0
S032,6,1,"That being said, let’s make no mistake.",0.0
S032,6,2,This campaign is not just about us versus Donald Trump.,0.3333333333333333
S032,6,3,It is about two different visions for our nation.,0.0
S032,7,0,"We believe in a future where we lower the cost of living for America’s families so they have a chance not just to get by, but to get ahead, to get ahead, because, look, while our economy is doing well by many measures, prices for everyday things like groceries are still too high.",0.0
S032,7,1,"You know it, and I know it.",0.0
S032,7,2,"When I was attorney general, I went after price-fixing schemes.",0.25
S032,7,3,"And when I am president, I will continue that work to bring down prices.",0.0
S032,8,0,"I will take on big corporations that engage in illegal price gouging, corporate landlords that unfairly raise rents on working families, and take on big pharma and cap the cost of prescription drugs for all Americans.",0.06666666666666667
S032,8,1,"Unlike Donald Trump, I will always, I promise you, put the middle class and working families first because you see, Tim Walz and I may not appear to have a whole lot in common, but we have so much in common.",0.0
S032,8,2,And I’ll tell you what he and I,0.0
S032,9,0,"And we’re not going back because Nevada, we fight for the future, a future with affordable healthcare, affordable child care, and paid leave.",0.125
S032,9,1,"We fight for a future where we build a broad-based economy where every American has an opportunity to own a home, to start a business, and to build wealth.",0.1111111111111111
S032,10,0,"And so while we together work to move our nation forward, Donald Trump has a different plan.",0.0
S032,10,1,"Just look at his Project 2025 agenda, which I keep saying I can’t believe they put that in writing.",0.0
S032,10,2,"So if he is elected, Donald Trump intends to give tax breaks to billionaires and big corporations.",0.0
S032,10,3,"He intends to cut Social Security and Medicare, and he intends to surrender our fight against the climate crisis.",0.1111111111111111
S032,10,4,And I don’t need to tell Nevada every day because you feel the impact of extreme heat and drought.,0.0
S032,11,0,You know the climate crisis is real.,0.0
S032,11,1,"But Donald Trump, well he claims it’s a hoax.",0.3333333333333333
S032,11,2,"And on top of this, if Donald Trump were to win in November, he won’t.",0.0
S032,11,3,"But if he were to win in November, he intends to end the Affordable Care Act.",0.0
S032,11,4,Think about that.,0.0
S032,11,5,To take us back to a time when insurance companies had the power to deny people with pre-existing conditions.,0.14285714285714285
S032,11,6,You remember what that was like?,0.0
S032,11,7,"Children with asthma, breast cancer survivors, grandparents with diabetes.",0.5
S032,12,0,"Look, America has tried these failed policies before and we are not going back.",0.0
S032,13,0,"I was the attorney of a border state, attorney general of a border state.",0.2857142857142857
S032,13,1,"I went after transnational gangs, drug cartels, and human traffickers who came into our country illegally.",0.2
S032,13,2,I prosecuted them in case after case and I won.,0.3333333333333333
S032,14,0,We know our immigration system is broken and we know what it takes to fix it.,0.25
S032,14,1,"Comprehensive reform that includes yes, strong border security and an earned pathway to citizenship.",0.0
S032,15,0,But Donald Trump don’t want to fix this problem.,0.0
S032,15,1,"He talks a big game about a lot of things, but he talks a big game about border security, but he does not walk the walk.",0.0
S032,15,2,"Earlier this year, we had a chance to pass the toughest bipartisan board of security bill in decades.",0.0
S032,15,3,But Donald Trump tanked the bill because he thought it would help him win an election.,0.0
S032,16,0,"Well, when I am president, I will sign that bill into law.",0.0
S032,16,1,"Nevada, ours is a fight for the future and it is a fight for freedom.",0.5
S032,16,2,"Across our nation we have been witnessing a full-on assault on hard-won, hard-fought freedoms and fundamental rights, the freedom to vote, the freedom to be safe from gun violence, the freedom to love who you love openly and with pride, and the freedom of a woman to make decisions about her own body and not have her government tell her what to do, a fight for freedom.",0.20833333333333334
S032,17,0,"And on that last point, we all know how we got here.",0.0
S032,17,1,"When he was President, Donald Trump hand-picked three members of the United States Supreme Court because he intended for them to undo the protections of Roe v.",0.08333333333333333
S032,17,2,Wade.,0.0
S032,17,3,"And as he intended, they did.",0.0
S032,17,4,"Now, in more than 20 states, there is a Trump abortion ban, many with no exceptions, even for rape and incest.",0.2857142857142857
S032,18,0,"And be sure if he were to win, he would sign a national abortion ban, which would outlaw abortion in every state, even Nevada.",0.0
S032,18,1,But we are not going to let that happen because we trust women.,0.0
S032,19,0,"And when I am President of the United States and Congress passes a bill to restore reproductive freedoms, I will sign it into law.",0.0
S032,19,1,So I know the folks who are here.,0.0
S032,19,2,I know the people of Nevada.,0.0
S032,19,3,You are battle-born.,1.0
S032,19,4,You are battle-born.,1.0
S032,19,5,"And if Donald Trump wants to pick a fight over our most fundamental freedoms, we say bring it on.",0.16666666666666666
S032,19,6,Bring it on.,0.0
S032,19,7,Bring it on.,0.0
S032,20,0,"And we who believe in the freedom to live safe from gun violence will finally pass an assault weapons ban, universal background checks and red flag laws.",0.21428571428571427
S032,21,0,So much is on the line.,0.0
S032,21,1,So much is on the line in this election.,0.0
S032,21,2,"And understand, this is not 2016.",0.0
S032,21,3,This is not 2020.,0.0
S032,21,4,This time around the stakes are even higher.,0.0
S032,21,5,And that’s because last month the Supreme Court of the United States basically told the former President that going forward he will effectively be immune no matter what he does in the White House.,0.1
S032,21,6,But think about what that means.,0.0
S032,21,7,Think about what that means.,0.0
S032,21,8,So Donald Trump has vowed to be a dictator on day one if re-elected.,0.0
S032,21,9,"He said he will weaponize essentially the Department of Justice against his political enemies, and even called for the “termination” of the Constitution of the United States.",0.125
S032,22,0,Let us be very clear.,0.0
S032,22,1,Someone who suggests we should terminate the Constitution of the United States should never again stand behind the seal of President of the United States.,0.0
S032,22,2,Never again.,0.0
S032,23,0,And think about it.,0.0
S032,23,1,"After all, the promise of America is what makes it possible for Tim Waltz and me to be together on this stage today.",0.0
S032,23,2,Think about that.,0.0
S032,23,3,Think about that.,0.0
S032,23,4,Think about it.,0.0
S032,23,5,Two middle-class kids.,0.0
S032,23,6,"One, a daughter of Oakland, California who was raised by a working mother.",0.0
S032,23,7,I had a summer job at McDonald’s.,0.0
S032,23,8,"The other, a son of the Nebraska Plains who grew up working on a farm.",0.0
S032,23,9,Think about it.,0.0
S032,23,10,Think about it.,0.0
S032,23,11,Only in America is it possible that the two of them would be running together all the way to the White House.,0.0
S032,23,12,Only in America.,0.0
S032,23,13,Only in America.,0.0
S032,24,0,"So look, and I love you back.",0.0
S032,24,1,I love you back.,0.0
S032,24,2,"So look, we are together.",0.0
S032,24,3,"We are running this campaign on behalf of all Americans, from red states to blue states, from the heartland to the coast.",0.0
S032,24,4,"And when elected, we will govern on behalf of all Americans.",0.0
S032,24,5,All Americans.,0.0
S032,25,0,"So Nevada ultimately in this election, I believe we each face a question, what kind of country do we want to live in?",0.0
S032,25,1,"A country of chaos, fear and hate, or a country of freedom, compassion and rule of law.",0.3333333333333333
S032,26,0,And the beauty.,0.0
S032,26,1,And the beauty of our democracy.,0.0
S032,26,2,"Here’s the thing, the beauty of our democracy is we each, each person has the power.",0.0
S032,26,3,Each person has the power to answer that question.,0.0
S032,26,4,The power is with the people.,0.0
S032,26,5,The power is with the people.,0.0
S032,26,6,It’s with the people.,0.0
S032,27,0,"And so in the next 87 days, we need you to use your power to knock on doors, register folks to vote, and make your voices heard.",0.1111111111111111
S032,28,0,"So Nevada, today I ask you, are you ready to make your voices heard?",0.0
S032,29,0,"But seriously, isn’t Tim Walz fantastic?",0.0
S032,29,1,"And I know for some folks you’re just getting to know him and you’ve heard he’s had many titles over his life, governor, congressman, dad, husband, coach.",0.0
S032,29,2,"But in 87 days, our nation is going to know Coach Walz as Vice President of the United States of America.",0.0
S032,29,3,That’s right.,0.0
S032,30,0,"And it is so good to be here with so many incredible leaders, including my dear friends, Catherine Cortez Masto, Senator Jacky Rosen who we will reelect to the United States Senate, Congress members, Dina Titus, Steven Horsford and Susie Lee.",0.0
S032,30,1,And I know Culinary 226 is in the house.,0.0
S032,31,0,"When I was the United States senator, we fought together for paid family leave and medical leave.",0.125
S032,31,1,"And earlier this year, right here in Vegas, we celebrated your historic contract win.",0.0
S032,31,2,"And it is my promise to everyone here when I am president, we will continue our fight for working families of America, including to raise the minimum wage and eliminate taxes on tips for service and hospitality workers.",0.08333333333333333
S032,31,3,"And Nevada today, I also bring greetings from our incredible president, Joe Biden.",0.0
S032,31,4,Joe.,0.0
S032,32,0,"In those roles, in those roles, I took on perpetrators of all kinds, predators who abused women, fraudsters who ripped off consumers, scammers who broke the rules for personal gain.",0.2222222222222222
S032,32,1,"So Nevada, hear me when I say I know Donald Trump’s type.",0.0
S032,32,2,I know.,0.0
S032,33,0,"Well, well, hold on, hold on, hold on, hold on.",0.0
S032,33,1,The court’s going to take care of that.,0.5
S032,33,2,We’re just going to beat him in November.,0.0
S032,33,3,We’ll beat him in November.,0.0
S032,33,4,We’ll beat him in November.,0.0
S032,33,5,But I’ve certainly been dealing with people like him my entire career.,0.0
S032,33,6,"For example, as Attorney General California, I took on one of our country’s largest for-profit colleges that scammed students.",0.16666666666666666
S032,34,0,"Well, Donald Trump ran a for-profit college that scammed students.",0.0
S032,34,1,Remember that.,0.0
S032,34,2,"As a prosecutor, I specialized in cases of sexual abuse.",0.25
S032,34,3,"Well, Donald Trump was found liable for committing sexual abuse.",0.25
S032,34,4,"As attorney general, I held Wall Street Banks accountable for fraud.",0.25
S032,34,5,"Well, Donald Trump was just found guilty of fraud, 34 counts.",0.4
S032,35,0,"All of this is to say, in this campaign, I will proudly put my record against his every day of the week, every day of the week.",0.0
S032,35,1,"That being said, let’s make no mistake.",0.0
S032,35,2,This campaign is not just about us versus Donald Trump.,0.3333333333333333
S032,35,3,It is about two different visions for our nation.,0.0
S032,36,0,"We believe in a future where we lower the cost of living for America’s families so they have a chance not just to get by, but to get ahead, to get ahead, because, look, while our economy is doing well by many measures, prices for everyday things like groceries are still too high.",0.0
S032,36,1,"You know it, and I know it.",0.0
S032,36,2,"When I was attorney general, I went after price-fixing schemes.",0.25
S032,36,3,"And when I am president, I will continue that work to bring down prices.",0.0
S032,37,0,"I will take on big corporations that engage in illegal price gouging, corporate landlords that unfairly raise rents on working families, and take on big pharma and cap the cost of prescription drugs for all Americans.",0.06666666666666667
S032,37,1,"Unlike Donald Trump, I will always, I promise you, put the middle class and working families first because you see, Tim Walz and I may not appear to have a whole lot in common, but we have so much in common.",0.0
S032,37,2,And I’ll tell you what he and I,0.0
S032,38,0,"And we’re not going back because Nevada, we fight for the future, a future with affordable healthcare, affordable child care, and paid leave.",0.125
S032,38,1,"We fight for a future where we build a broad-based economy where every American has an opportunity to own a home, to start a business, and to build wealth.",0.1111111111111111
S032,39,0,"And so while we together work to move our nation forward, Donald Trump has a different plan.",0.0
S032,39,1,"Just look at his Project 2025 agenda, which I keep saying I can’t believe they put that in writing.",0.0
S032,39,2,"So if he is elected, Donald Trump intends to give tax breaks to billionaires and big corporations.",0.0
S032,39,3,"He intends to cut Social Security and Medicare, and he intends to surrender our fight against the climate crisis.",0.1111111111111111
S032,39,4,And I don’t need to tell Nevada every day because you feel the impact of extreme heat and drought.,0.0
S032,40,0,You know the climate crisis is real.,0.0
S032,40,1,"But Donald Trump, well he claims it’s a hoax.",0.3333333333333333
S032,40,2,"And on top of this, if Donald Trump were to win in November, he won’t.",0.0
S032,40,3,"But if he were to win in November, he intends to end the Affordable Care Act.",0.0
S032,40,4,Think about that.,0.0
S032,40,5,To take us back to a time when insurance companies had the power to deny people with pre-existing conditions.,0.14285714285714285
S032,40,6,You remember what that was like?,0.0
S032,40,7,"Children with asthma, breast cancer survivors, grandparents with diabetes.",0.5
S032,41,0,"Look, America has tried these failed policies before and we are not going back.",0.0
S032,42,0,"I was the attorney of a border state, attorney general of a border state.",0.2857142857142857
S032,42,1,"I went after transnational gangs, drug cartels, and human traffickers who came into our country illegally.",0.2
S032,42,2,I prosecuted them in case after case and I won.,0.3333333333333333
S032,43,0,We know our immigration system is broken and we know what it takes to fix it.,0.25
S032,43,1,"Comprehensive reform that includes yes, strong border security and an earned pathway to citizenship.",0.0
S032,44,0,But Donald Trump don’t want to fix this problem.,0.0
S032,44,1,"He talks a big game about a lot of things, but he talks a big game about border security, but he does not walk the walk.",0.0
S032,44,2,"Earlier this year, we had a chance to pass the toughest bipartisan board of security bill in decades.",0.0
S032,44,3,But Donald Trump tanked the bill because he thought it would help him win an election.,0.0
S032,45,0,"Well, when I am president, I will sign that bill into law.",0.0
S032,45,1,"Nevada, ours is a fight for the future and it is a fight for freedom.",0.5
