speech_id,line_id,line_text,valence,arousal,dominance
S047,0,"I’ve been with him when he’ll bring folks into the Oval Office. And you know how Joe can get sometimes. He doesn’t spare words. It’s good that sometimes the cameras are not in the room when he has those conversations. Because the thing about the Joe Biden I know, and I know you know, because he has been a friend of labor for so long for his whole life, Joe Biden can be quite impatient. And that’s a good thing for that kind of leader. Quite impatient. And I say to all of the friends here, the press that’s in the room, history will show what we here know. Joe Biden has been one of the most transformative presidents in the United States that we have ever witnessed, and it comes from his heart.",0.6751481481481479,0.399537037037037,0.5722962962962963
S047,1,"And you know, Joe and I talk a lot about the fact that we are so proud to be the most pro-Union administration in America’s history. [inaudible 01:06:22]. And as we know, Joe’s still got a lot of work to do, so let’s also understand that.",0.6877058823529412,0.397235294117647,0.6162352941176471
S047,2,"So I want to thank all the incredible leaders who are here today, including the Governor Shapiro, Lieutenant Governor Davis, Senator Casey, who we will re-elect this November. Mayor Gainey, President Schuler, President Cooper, all the leaders of labor who are here, all the union members who are here. So I’ll just get right to a few points.",0.67875,0.467875,0.7254583333333334
S047,3,"I love Labor Day. I love celebrating Labor Day. And Pittsburgh, of course, is a cradle of the American labor movement. It is the birthplace of the AFL, headquarters of the Steelworkers, home to Firefighters Local 1, and of course the historic IBEW Local 5. For more than 150 years, the brothers and sisters of labor have helped lead the fight for fair pay, better benefits and safe working conditions. And every person in our nation has benefited from that work. Everywhere I go, I tell people, “You may not be a union member, but you better thank unions for that five-day work week. Thank unions for sick leave. Thank unions for paid family leave. Thank unions for your vacation time.” Because when union wages go up, everybody’s wages go up. When union workplaces are safer, all workplaces are safer. When unions are strong, America is strong.",0.7152875,0.4030625,0.598425
S047,4,"And we are clear. Not only has Pittsburgh shaped the history of America’s labor movement, today, you are also shaping its future. In 2021 with my dear friend the secretary, Marty Walsh, who the president appointed to be Secretary of Labor. He and I hosted a meeting right here in this local, and it was part of the White House labor task force that I lead. That day, we met with a group of computer programmers who were working to form a union. One month later, they signed their contract and became one of the first technology unions in our nation, standing on the shoulder of all those who have been here and fought the good fight. So Pittsburgh, I remind us of that to say together, we are fighting to build an economy that works for all working people. And that has always been the vision of the labor movement, and that is the vision of our campaign.",0.667445945945946,0.4272702702702703,0.6084459459459459
S047,5,"In this election, there are two very different visions for our nation, one, ours focused on the future, the other focused on the past. We fight for the future. We fight for a future of dignity, respect, and opportunity for all people. We fight knowing it’s some backward thinking for those folks who have been suggesting for years that the measure of the strength of a leader is based on who you beat down. That’s the stuff they’re pushing, that the measure of the strength of a leader is based on who you beat down. When we know the true measure of the strength of a leader is based on who you lift up, who you lift up. Do you fight for workers? Do you fight for families? Do you fight for those who must be seen and heard and deserve the dignity that comes with hard work? That’s what we fight for. And when you know what you stand for, you know what to fight for.",0.6437236842105264,0.47786842105263155,0.6166052631578947
S047,6,"So we’re 64 days out from this election. Ballots in Pennsylvania will start dropping in 14 days, 14 days. And this election is as much as anything else, a fight for the promise of America, for the promise of America. We love our country. We love our country, and we know it is one of the highest forms of patriotism to fight for the ideals of our country, and that’s what this election is about, and about the promise of America. And I don’t need to tell unions what the promise looks like. It’s what you do every day.",0.694263157894737,0.4348421052631579,0.5885000000000001
S047,7,"But as we fight to move forward, Donald Trump is trying to pull us backward, including back to a time before workers had the freedom to organize.",0.6481333333333333,0.5127333333333334,0.6257333333333334
S047,8,"We, we see and know and fight for a future where every person has the opportunity not just to get by, but to get ahead. And so we will continue to build what I call an opportunity economy so that every American has an opportunity to buy a home or start a business or build intergenerational wealth and have a future that matches their dreams and ambitions and aspirations.",0.7401666666666668,0.5479333333333333,0.6763666666666668
S047,9,"Because of course, that’s the nature of who we are as Americans. We have dreams. We can see what is possible, unburdened by what has been. We have aspirations, we have ambitions. And the system that is a good system is one that supports that and allows people the opportunity to go where they can see and imagine themselves to be. That’s what I’m talking about when I talk about an opportunity economy. We fight for a future where every senior can retire with dignity. And so we will continue to defend Social Security and Medicare and pensions and pensions and pensions.",0.7002340425531915,0.4142765957446808,0.5842978723404255
S047,10,"And we will continue to strengthen America’s manufacturing sector. And on that point, the president mentioned it, US Steel is an historic American company and it is vital for our nation to maintain strong American steel companies. And I couldn’t agree more with President Biden. US Steel should remain American-owned and American-operated. And I will always have the back of America’s steel workers and all of America’s workers. So friends, 64 days until the most election of our lives and probably one of the most important in the life of our nation, truly. And we know this is going to be a tight race to the very end. It’s going to be a tight race to the very end. So let’s not pay too much attention to those polls because as unions and labor knows best, we know what it’s like to be the underdog and we are the underdog in this race, and we have some hard work then ahead of us.",0.6463999999999999,0.43595384615384614,0.637676923076923
S047,11,"Well, here’s the beauty of us in this room. We like hard work. Hard work is good work, hard work is joyful work. And so in this fight, I will continue to count on the strength, the determination, and the hard work of the leaders in this room to knock on doors, to get folks to the polls and bluntly put, because the people in here do it, to help us win Pennsylvania.",0.6538,0.5244,0.627857142857143
S047,12,"So today I ask, are you ready to make your voices heard?",0.687857142857143,0.36657142857142855,0.49642857142857144
S047,13,"I’ve been with him when he’ll bring folks into the Oval Office. And you know how Joe can get sometimes. He doesn’t spare words. It’s good that sometimes the cameras are not in the room when he has those conversations. Because the thing about the Joe Biden I know, and I know you know, because he has been a friend of labor for so long for his whole life, Joe Biden can be quite impatient. And that’s a good thing for that kind of leader. Quite impatient. And I say to all of the friends here, the press that’s in the room, history will show what we here know. Joe Biden has been one of the most transformative presidents in the United States that we have ever witnessed, and it comes from his heart.",0.6751481481481479,0.399537037037037,0.5722962962962963
S047,14,"And you know, Joe and I talk a lot about the fact that we are so proud to be the most pro-Union administration in America’s history. [inaudible 01:06:22]. And as we know, Joe’s still got a lot of work to do, so let’s also understand that.",0.6877058823529412,0.397235294117647,0.6162352941176471
S047,15,"So I want to thank all the incredible leaders who are here today, including the Governor Shapiro, Lieutenant Governor Davis, Senator Casey, who we will re-elect this November. Mayor Gainey, President Schuler, President Cooper, all the leaders of labor who are here, all the union members who are here. So I’ll just get right to a few points.",0.67875,0.467875,0.7254583333333334
S047,16,"I love Labor Day. I love celebrating Labor Day. And Pittsburgh, of course, is a cradle of the American labor movement. It is the birthplace of the AFL, headquarters of the Steelworkers, home to Firefighters Local 1, and of course the historic IBEW Local 5. For more than 150 years, the brothers and sisters of labor have helped lead the fight for fair pay, better benefits and safe working conditions. And every person in our nation has benefited from that work. Everywhere I go, I tell people, “You may not be a union member, but you better thank unions for that five-day work week. Thank unions for sick leave. Thank unions for paid family leave. Thank unions for your vacation time.” Because when union wages go up, everybody’s wages go up. When union workplaces are safer, all workplaces are safer. When unions are strong, America is strong.",0.7152875,0.4030625,0.598425
S047,17,"And we are clear. Not only has Pittsburgh shaped the history of America’s labor movement, today, you are also shaping its future. In 2021 with my dear friend the secretary, Marty Walsh, who the president appointed to be Secretary of Labor. He and I hosted a meeting right here in this local, and it was part of the White House labor task force that I lead. That day, we met with a group of computer programmers who were working to form a union. One month later, they signed their contract and became one of the first technology unions in our nation, standing on the shoulder of all those who have been here and fought the good fight. So Pittsburgh, I remind us of that to say together, we are fighting to build an economy that works for all working people. And that has always been the vision of the labor movement, and that is the vision of our campaign.",0.667445945945946,0.4272702702702703,0.6084459459459459
S047,18,"In this election, there are two very different visions for our nation, one, ours focused on the future, the other focused on the past. We fight for the future. We fight for a future of dignity, respect, and opportunity for all people. We fight knowing it’s some backward thinking for those folks who have been suggesting for years that the measure of the strength of a leader is based on who you beat down. That’s the stuff they’re pushing, that the measure of the strength of a leader is based on who you beat down. When we know the true measure of the strength of a leader is based on who you lift up, who you lift up. Do you fight for workers? Do you fight for families? Do you fight for those who must be seen and heard and deserve the dignity that comes with hard work? That’s what we fight for. And when you know what you stand for, you know what to fight for.",0.6437236842105264,0.47786842105263155,0.6166052631578947
S047,19,"So we’re 64 days out from this election. Ballots in Pennsylvania will start dropping in 14 days, 14 days. And this election is as much as anything else, a fight for the promise of America, for the promise of America. We love our country. We love our country, and we know it is one of the highest forms of patriotism to fight for the ideals of our country, and that’s what this election is about, and about the promise of America. And I don’t need to tell unions what the promise looks like. It’s what you do every day.",0.694263157894737,0.4348421052631579,0.5885000000000001
S047,20,"But as we fight to move forward, Donald Trump is trying to pull us backward, including back to a time before workers had the freedom to organize.",0.6481333333333333,0.5127333333333334,0.6257333333333334
S047,21,"We, we see and know and fight for a future where every person has the opportunity not just to get by, but to get ahead. And so we will continue to build what I call an opportunity economy so that every American has an opportunity to buy a home or start a business or build intergenerational wealth and have a future that matches their dreams and ambitions and aspirations.",0.7401666666666668,0.5479333333333333,0.6763666666666668
S047,22,"Because of course, that’s the nature of who we are as Americans. We have dreams. We can see what is possible, unburdened by what has been. We have aspirations, we have ambitions. And the system that is a good system is one that supports that and allows people the opportunity to go where they can see and imagine themselves to be. That’s what I’m talking about when I talk about an opportunity economy. We fight for a future where every senior can retire with dignity. And so we will continue to defend Social Security and Medicare and pensions and pensions and pensions.",0.7002340425531915,0.4142765957446808,0.5842978723404255
S047,23,"And we will continue to strengthen America’s manufacturing sector. And on that point, the president mentioned it, US Steel is an historic American company and it is vital for our nation to maintain strong American steel companies. And I couldn’t agree more with President Biden. US Steel should remain American-owned and American-operated. And I will always have the back of America’s steel workers and all of America’s workers. So friends, 64 days until the most election of our lives and probably one of the most important in the life of our nation, truly. And we know this is going to be a tight race to the very end. It’s going to be a tight race to the very end. So let’s not pay too much attention to those polls because as unions and labor knows best, we know what it’s like to be the underdog and we are the underdog in this race, and we have some hard work then ahead of us.",0.6463999999999999,0.43595384615384614,0.637676923076923
