speech_id,line_id,line_text,valence,arousal,dominance
S002,0,"For example, dealing with an issue like price gouging, what we need to do to extend the child tax credit to help young families be able to take care of their children in their most formative years. What we need to do to bring down the cost of housing. My proposal includes what would be a tax credit of $25,000 for first time home buyers. So they can just have enough to put a down payment on a home, which is part of the American Dream and their aspiration, but do it in a way that allows them to actually get on the path to achieving that goal and that dream.",0.6491666666666667,0.42870370370370375,0.5261111111111112
S002,1,And let me tell you something. The Border Patrol endorsed the bill-,0.4806,0.43220000000000003,0.47919999999999996
S002,2,"We did that with the Inflation Reduction Act. We have set goals for the United States of America, and by extension the globe, around when we should meet certain standards for reduction of greenhouse gas emissions, as an example. That value has not changed.",0.6114090909090909,0.4426363636363636,0.5593181818181817
S002,3,"My value around what we need to do to secure our border, that value has not changed. I spent two terms as the Attorney General of California prosecuting transnational criminal organizations, violations of American laws regarding the illegal passage of guns, drugs, and human beings across our border. My values have not changed.",0.5503214285714285,0.5118214285714285,0.5917857142857142
S002,4,"So that is the reality of it. And four years of being vice president, I’ll tell you, one of the aspects to your point is traveling the country extensively. I mean, I’m here in Georgia… I think somebody told me 17 times since I’ve been vice president in Georgia alone. I believe it is important to build consensus and it is important to find a common place of understanding of where we can actually solve problems.",0.6167222222222222,0.4072222222222222,0.5745277777777776
S002,5,"Thank you, Dana. Thank you.",0.958,0.353,0.526
S002,6,"For example, dealing with an issue like price gouging, what we need to do to extend the child tax credit to help young families be able to take care of their children in their most formative years. What we need to do to bring down the cost of housing. My proposal includes what would be a tax credit of $25,000 for first time home buyers. So they can just have enough to put a down payment on a home, which is part of the American Dream and their aspiration, but do it in a way that allows them to actually get on the path to achieving that goal and that dream.",0.6491666666666667,0.42870370370370375,0.5261111111111112
S002,7,And let me tell you something. The Border Patrol endorsed the bill-,0.4806,0.43220000000000003,0.47919999999999996
S002,8,"We did that with the Inflation Reduction Act. We have set goals for the United States of America, and by extension the globe, around when we should meet certain standards for reduction of greenhouse gas emissions, as an example. That value has not changed.",0.6114090909090909,0.4426363636363636,0.5593181818181817
S002,9,"My value around what we need to do to secure our border, that value has not changed. I spent two terms as the Attorney General of California prosecuting transnational criminal organizations, violations of American laws regarding the illegal passage of guns, drugs, and human beings across our border. My values have not changed.",0.5503214285714285,0.5118214285714285,0.5917857142857142
S002,10,"So that is the reality of it. And four years of being vice president, I’ll tell you, one of the aspects to your point is traveling the country extensively. I mean, I’m here in Georgia… I think somebody told me 17 times since I’ve been vice president in Georgia alone. I believe it is important to build consensus and it is important to find a common place of understanding of where we can actually solve problems.",0.6167222222222222,0.4072222222222222,0.5745277777777776
S002,11,"Thank you, Dana. Thank you.",0.958,0.353,0.526
