speech_id,line_id,line_text,valence,arousal,dominance
S040,0,"So thank you. And Tonya Pendleton, I want to thank you for being the moderator of this discussion and then in his absence, but he sends his best, Senator Bob Casey. I want to thank him for all he does. So this is intended to be a discussion about student loan debt, but really it is, from my perspective, a discussion about who are our public servants and what we as a society and as a country owe them for the gift that they possess and then give to so many people, often without the praise on a daily basis that they deserve, but their value to the strength of our country, their value to our well-being is immeasurable.",0.6568148148148149,0.493962962962963,0.6032962962962963
S040,1,"And who are our public servants? They are teachers, they are nurses, they’re firefighters, they’re police officers, they’re librarians, they’re bus drivers, and social workers. They are people who have dedicated themselves to serving the public, often serving on behalf of people that they otherwise had never met and would otherwise have no obligation to other than the fact that they care and they understand the strength and the importance of lifting up other people and by extension, all of us.",0.6095555555555555,0.4358888888888889,0.5744444444444444
S040,2,"Our public servants then do some of the most noble and selfless work that anyone can do. I think about our teachers, our teachers who have the calling to teach other people’s children and to do that work often without the resources they need. Most of the teachers, public school teachers I have met over the years come out of their own pocket to help pay for school supplies. We don’t pay our teachers nearly what they deserve in terms of the value that they give to society as a whole. And I will say that also as a proud public school, former public school student. My first grade teacher, Mrs. Frances Wilson, God rest her, attended my law school graduation, wouldn’t be here except for the strength of our teachers. And, of course, the family in which I was raised.",0.6953111111111111,0.442911111111111,0.6134666666666667
S040,3,"School nurses, nurses office. Many of us had the good fortune of attending schools where there was a school nurse. But sadly, we have not supported our nurses enough so that we can have enough of them in the pipeline to serve all of the schools that need a school nurse. But our school nurses are, they are leaders. They are known by the students. They are known as the people who care for the students. Often, the nurse’s office is an oasis of comfort and sanctity for so many students. Our social workers who help children in foster care, children who have, through no fault of their own, been in circumstances where they need the support and they need the encouragement of a social worker to help them know that they are special and important. This is who our public servants are, and yet many are silently struggling with student loan debt.",0.695421052631579,0.4416052631578948,0.5253157894736842
S040,4,"God knows we don’t pay them enough in the first place, but so many of them nonetheless, will choose to stay in these important roles because it is a calling for them. Whereas they could potentially opt into a different profession with their skills that would pay them more, but they stay where they are because they care. And we as a society and a country should reciprocate that care by alleviating the burden that so many of them are caring with this enormous debt that prevents them from being able to get through the month stress-free, prevents them, in many cases, from being able to buy a home or even start a family. And so the work that President Biden and I have been doing throughout the last three years has been to address one of the big issues facing not only our public servants, but many people who carry student loan debt, which is, what can we do to relieve some of the burden?",0.6515652173913044,0.45641304347826084,0.6012608695652175
S040,5,"Because we do believe not only for public service, but most people should not have to carry this kind of worry. And so far then we have forgiven, on average, $70,000 of student loan debt for over 850,000 public servants. And for folks in general, we have forgiven over $144 billion for over four million people. And that means, of course, for those individuals who have received this for forgiveness, that’s more money in their pocket to pay for things like child care, more money in their pocket to get through the month in terms of rent or mortgage. And so today then building on the work that we’ve done thus far, I’m announcing a new plan to forgive more loans for 25 million more Americans, including millions of our public servants. And that means, for example, if you’ve paid undergrad loans for 20-plus years or graduate loans for 25 or more years, your loans will be completely forgiven regardless of your income and even if you did not graduate.",0.6802978723404255,0.42697872340425536,0.5806382978723404
S040,6,"So I’m going to repeat that. If you’ve paid undergraduate loans for more than 20 years or graduate loans for more than 25 years, those loans will be completely forgiven regardless of your income and even if you did not graduate. And forgiveness will be automatic for the vast majority of the 25 million people that we believe will benefit from this approach. And to see if you could be eligible, I would urge everyone to go to studentaid.gov. That’s studentaid.gov. And I’ll close with this.",0.6463846153846154,0.4189615384615385,0.6038846153846154
S040,7,"The president and I continue to do and will do much more to build on this work. Again, understanding that we want to create incentives for people to acquire the kinds of skills, like the professionals at this table, to do the work that they do that benefits so many others and benefits all of us as a nation. And so I thank the leaders who are at this table for being willing to tell your stories in a way that I think will inspire others to apply for the forgiveness and to do the work that we know can be done to honor our public servants and so many others. And with that, I’m going to turn it over to Tonya Pendleton to moderate our conversation.",0.6998235294117647,0.4482058823529411,0.6151764705882353
S040,8,Thank you.,0.958,0.353,0.526
S040,9,"So thank you. And Tonya Pendleton, I want to thank you for being the moderator of this discussion and then in his absence, but he sends his best, Senator Bob Casey. I want to thank him for all he does. So this is intended to be a discussion about student loan debt, but really it is, from my perspective, a discussion about who are our public servants and what we as a society and as a country owe them for the gift that they possess and then give to so many people, often without the praise on a daily basis that they deserve, but their value to the strength of our country, their value to our well-being is immeasurable.",0.6568148148148149,0.493962962962963,0.6032962962962963
S040,10,"And who are our public servants? They are teachers, they are nurses, they’re firefighters, they’re police officers, they’re librarians, they’re bus drivers, and social workers. They are people who have dedicated themselves to serving the public, often serving on behalf of people that they otherwise had never met and would otherwise have no obligation to other than the fact that they care and they understand the strength and the importance of lifting up other people and by extension, all of us.",0.6095555555555555,0.4358888888888889,0.5744444444444444
S040,11,"Our public servants then do some of the most noble and selfless work that anyone can do. I think about our teachers, our teachers who have the calling to teach other people’s children and to do that work often without the resources they need. Most of the teachers, public school teachers I have met over the years come out of their own pocket to help pay for school supplies. We don’t pay our teachers nearly what they deserve in terms of the value that they give to society as a whole. And I will say that also as a proud public school, former public school student. My first grade teacher, Mrs. Frances Wilson, God rest her, attended my law school graduation, wouldn’t be here except for the strength of our teachers. And, of course, the family in which I was raised.",0.6953111111111111,0.442911111111111,0.6134666666666667
S040,12,"School nurses, nurses office. Many of us had the good fortune of attending schools where there was a school nurse. But sadly, we have not supported our nurses enough so that we can have enough of them in the pipeline to serve all of the schools that need a school nurse. But our school nurses are, they are leaders. They are known by the students. They are known as the people who care for the students. Often, the nurse’s office is an oasis of comfort and sanctity for so many students. Our social workers who help children in foster care, children who have, through no fault of their own, been in circumstances where they need the support and they need the encouragement of a social worker to help them know that they are special and important. This is who our public servants are, and yet many are silently struggling with student loan debt.",0.695421052631579,0.4416052631578948,0.5253157894736842
S040,13,"God knows we don’t pay them enough in the first place, but so many of them nonetheless, will choose to stay in these important roles because it is a calling for them. Whereas they could potentially opt into a different profession with their skills that would pay them more, but they stay where they are because they care. And we as a society and a country should reciprocate that care by alleviating the burden that so many of them are caring with this enormous debt that prevents them from being able to get through the month stress-free, prevents them, in many cases, from being able to buy a home or even start a family. And so the work that President Biden and I have been doing throughout the last three years has been to address one of the big issues facing not only our public servants, but many people who carry student loan debt, which is, what can we do to relieve some of the burden?",0.6515652173913044,0.45641304347826084,0.6012608695652175
S040,14,"Because we do believe not only for public service, but most people should not have to carry this kind of worry. And so far then we have forgiven, on average, $70,000 of student loan debt for over 850,000 public servants. And for folks in general, we have forgiven over $144 billion for over four million people. And that means, of course, for those individuals who have received this for forgiveness, that’s more money in their pocket to pay for things like child care, more money in their pocket to get through the month in terms of rent or mortgage. And so today then building on the work that we’ve done thus far, I’m announcing a new plan to forgive more loans for 25 million more Americans, including millions of our public servants. And that means, for example, if you’ve paid undergrad loans for 20-plus years or graduate loans for 25 or more years, your loans will be completely forgiven regardless of your income and even if you did not graduate.",0.6802978723404255,0.42697872340425536,0.5806382978723404
