speech_id,line_id,line_text,valence,arousal,dominance
S001,0,"And it is a moment we’re born out of our love of our country, born out of, for me, having taken the oath of office to the Constitution, United States, at least six times. I believe what is at stake in this election is so fundamental for us as Americans. And it is about do we take seriously the importance of a president who obeys the oath to be loyal to the Constitution of the United States? Do we prioritize a President of the United States who cares about rule of law, much less the spirit with which they approach this most powerful position?",0.6801333333333333,0.46883333333333327,0.6626999999999998
S001,1,"There’s so much about this last era. When I talk about turn the page, that’s what I’m referring to. The last decade, that has been about some powerful forces suggesting that the measure of the strength of a leader is based on who you beat down instead of what I think most of us believe, regardless of your party affiliation, that the real measure of the strength of a leader is based on who you lift up.",0.669625,0.5494375,0.6590625
S001,2,"And so for that reason, I’m not surprised that Liz Cheney and I are on the same stage 15 days before the election.",0.688,0.5805,0.506
S001,3,"As vice president of the United States, my priorities have been many, including, to your point, the work that you and I have done over the years focusing on women’s health. One of my priorities has been maternal mortality. But I have only had one client in my career, the people. And my belief is that there is great nobility in public service if one understands that they hold the office in the public trust. It is not about personal power. It is about what you can do that lifts up the condition of people. And there is so much about how I think about my responsibility, and I’m here to ask for your vote, is that I intend to be a president for all Americans, understanding that the vast majority of us have so much more in common than what separates us.",0.6608000000000002,0.4259142857142857,0.5927714285714286
S001,4,"And this era that was initiated by Donald Trump has not only been exhausting, it has been harmful to us as a nation. The notion that a president of the United States would encourage Americans to point fingers at each other? That there would be a suggestion that we are a divided country, instead of knowing we have so much more in common than what separates us? I have, as vice president, met over a hundred and fifty world leaders, presidents, prime ministers, chancellors, and kings. My most recent overseas trips as vice president, which were relatively close to then the election, our allies have expressed real concern.",0.5846296296296296,0.44003703703703706,0.5531481481481482
S001,5,"Our children are now learning how to keep themselves safe if there’s an active shooter at their school. I did a tour last year of colleges with college-aged kids, so I also did some trade schools, and I would ask at the room, the auditorium would be packed, college-aged kids, and I’d ask them, “Raise your hand if at any point between kindergarten and 12th grade, you had to endure an active shooter drill.” Almost every hand went up. Our kids are growing up where they are learning that they may be unsafe in the classroom, where they should be absorbing the wonders of the world. One kid said to me, “Yeah, we were talking about this,” and said to me, “Yeah, that’s why I don’t like going to fifth period.” I said, “Why, sweetheart? Why don’t you like going to fifth period?” ” Because in that classroom, there’s no closet in which to hide.”",0.611,0.44305882352941184,0.4993235294117647
S001,6,"So when we think of this issue, we must also consider the direct trauma for those who have been directly affected by gun violence, including that to our kids who are in schools across our country doing this. Not to mention their teachers, who want to teach and also have to worry about will",0.6138235294117648,0.49552941176470594,0.5872941176470587
S001,7,"That there are certain things in particularly the matters of national security, where it’s not about partisanship, it’s about where should America stand in terms of supporting our allies and standing for certain principles. I’ll give you as a point of reference for me in terms of how I feel about this on the partisan issue. For the four years that I was in the United States Senate, my favorite committee was the Senate Intelligence Committee. And I served on that committee and we would meet in a room that’s called a SCIF, and it’s basically a, it’s very secure room. No press with all due respect is allowed in, no cameras, everyone has to leave their cell phone outside. It’s a bipartisan committee. And we would go in that room and receive classified information from America’s intelligence communities, sometimes our military leaders about hotspots around the world and threats to our national security.",0.6470232558139536,0.40013953488372084,0.6049534883720931
S001,8,"And when we went in that room, and this is why it was my favorite committee, people would take off their suit jacket, roll up their sleeves, have a cup of coffee on the table, and we weren’t Democrats or Republicans, we were Americans. And that is so important on a number of issues we are discussing this afternoon, but in particular on national security. My opponent, however, has made it a thing of his to admire dictators and autocrats around the world. He exchanged love letters with Kim Jong Un. Remember that? He has openly praised the president of Russia. Most recently, the report is in the height of COVID, remember, everyone was scrambling to get their hands on COVID tests? Remember when Americans were dying by the hundreds every day? And Donald Trump secretly sent COVID tests to the president of Russia for his personal use. He has said, Donald Trump, “I will solve the matter of Ukraine and Russia in a day.”",0.6587647058823528,0.4662352941176471,0.5669411764705883
S001,9,"Read through and understand what he is saying. He would surrender, he would have Ukraine surrender its fight against an aggressor violating its sovereignty. If Donald Trump were president, Vladimir Putin will be sitting in Kyiv. And understand what that would mean for America and our standing around the world. But thankfully there has been bipartisan support, and to your point of where you stand on this very fundamental issue, but this is a very vivid example of what is at stake in this election. Because Donald Trump has been very clear he would give away the shop. He has been manipulated and is so clearly able to be manipulated by favor and flattery, including from dictators and autocrats around the world. And America knows that that is not how we stand, that is not how we fight. We fight in favor of our strength and our role as a leader in bringing the allies together and standing for foundational and fundamental principles.",0.6254999999999998,0.44028947368421056,0.6056578947368421
