speech_id,line_id,sentence_id,sentence_text,anger
S044,0,0,Good afternoon.,0.0
S044,0,1,"Oh, it’s good to be back.",0.0
S044,0,2,Good afternoon everybody.,0.0
S044,0,3,Can we hear it for Tim Walz?,0.0
S044,0,4,"Oh, I’m so happy to be running with him, let me tell you.",0.0
S044,1,0,"So let me start by thanking Les, your words, your leadership, your voice it’s so important.",0.0
S044,1,1,"Les, thank you for everything you are and everything you do for our country.",0.0
S044,1,2,"And it is good to be with so many incredible leaders, including the most magnificent, wonderful governor, Tony Evers.",0.0
S044,1,3,"Every time I come to Wisconsin, Tony meets me on the tarmac.",0.0
S044,1,4,He’s such an incredible human being.,0.0
S044,1,5,I want to thank Secretary of State Sarah Godlewski.,0.0
S044,1,6,"Chair of the Wisconsin Democratic Party, Ben Wickler.",0.0
S044,1,7,"And my dear, dear friend, Senator Tammy Baldwin.",0.0
S044,2,0,"I served with Tammy when I was in the United States Senate and I’ma tell you, she was always, always fighting for the people of this state.",0.037037037037037035
S044,2,1,And in November we are going to re-elect her to the United States Senate.,0.0
S044,2,2,"And please, give it up one more time for Wisconsin’s own Bon Iver.",0.0
S044,2,3,It’s a good afternoon.,0.0
S044,2,4,It’s a good afternoon.,0.0
S044,3,0,"And let me say, I also want to bring greetings from our incredible president, Joe Biden.",0.0
S044,3,1,"He loves Wisconsin, he loves Wisconsin.",0.0
S044,3,2,And I know we are all deeply grateful for his lifetime of service to our nation and for all he continues to do.,0.0
S044,3,3,That’s right.,0.0
S044,4,0,"So Wisconsin, this has been a big week.",0.0
S044,5,0,"So listen, let me tell you, I am clear, the path to the White House runs right through this state.",0.0
S044,5,1,"And with your help, we will win in November.",0.0
S044,5,2,We are going to win.,0.0
S044,5,3,We are going to win.,0.0
S044,5,4,"And I’ve been here many times, as you all know, recently and even before.",0.0
S044,5,5,"And many of you know then, before I was elected vice president, before I was elected United States senator, I was an elected attorney general.",0.04
S044,5,6,"And before that, an elected district attorney.",0.0
S044,5,7,And before that and before that I was a courtroom prosecutor.,0.0
S044,6,0,"So in those roles, I took on perpetrators of all kinds.",0.0
S044,6,1,"Predators, who abused women.",0.0
S044,6,2,"Fraudsters, who ripped off consumers.",0.0
S044,6,3,"Scammers, who broke the rules for personal gain.",0.0
S044,6,4,"So hear me when I say, I know Donald Trump’s type.",0.0
S044,6,5,I know it’s type.,0.0
S044,6,6,"In fact, I’ve been dealing with people like him my whole career.",0.0
S044,6,7,"For example, as Attorney General of California… Well hold on, you know what?",0.07692307692307693
S044,6,8,The courts are going to handle that part of it.,0.0
S044,6,9,What we’re going to do is beat them in November.,0.0
S044,7,0,"So I’ll tell you, as Attorney General, I took on one of our country’s largest for-profit colleges that scammed students.",0.05
S044,7,1,"Well, Donald Trump ran a for-profit college that scammed students.",0.0
S044,8,0,"As a prosecutor, I specialized in cases of sexual abuse.",0.0
S044,8,1,"Well, Donald Trump was found liable for committing sexual abuse.",0.0
S044,9,0,"As Attorney General, I held the big Wall Street banks accountable for fraud.",0.07692307692307693
S044,9,1,"Well, Donald Trump was just found guilty of fraud, 34 counts.",0.09090909090909091
S044,10,0,"So in this campaign, I’ll tell you, I will proudly put my record against his any day of the week.",0.0
S044,10,1,Any day of the week.,0.0
S044,11,0,"But let’s make no mistake, this campaign is not just about us versus Donald Trump.",0.06666666666666667
S044,11,1,It’s about two very different visions for our nation.,0.0
S044,11,2,Two very different visions.,0.0
S044,11,3,"One, for us, focused on the future.",0.0
S044,11,4,"The other, focused on the past.",0.0
S044,11,5,"And Wisconsin, we here, we fight for the future.",0.1111111111111111
S044,11,6,We fight for a future where every worker has the freedom to join a union.,0.06666666666666667
S044,12,0,Union strong.,0.0
S044,13,0,"Because while our economy is doing well, by many measures, prices for everyday things like groceries are still too high.",0.0
S044,13,1,You know it and I know it.,0.0
S044,13,2,"When I was Attorney General, I went after price fixing schemes.",0.09090909090909091
S044,13,3,"And when I am president, it will be a day one priority to fight to bring down prices.",0.05555555555555555
S044,13,4,I will take on big corporations that engage in illegal price gouging.,0.08333333333333333
S044,13,5,I will take on corporate landlords that unfairly raise rents on working families.,0.0
S044,13,6,I will take on Big Pharma and cap the cost of prescription drugs for all Americans.,0.0
S044,13,7,And continue to bring manufacturing jobs back to America.,0.0
S044,13,8,And back to communities like Eau Claire.,0.0
S044,14,0,"So, all this is to say, strengthening our economy and building up the middle class will be a defining goal of my presidency.",0.0
S044,14,1,"Because you see, Coach Walz and I know when America’s middle class is strong, America is strong.",0.0
S044,14,2,"And as we work to move our nation forward, Donald Trump intends to take our nation backward.",0.0
S044,14,3,"There is so much evidence of that point, there really is.",0.0
S044,14,4,"But look at most recently, Project 2025 and that agenda.",0.0
S044,14,5,"Project 2025, if you have some time to take a look at it, I’m telling you it is a plan to weaken the middle class.",0.0
S044,14,6,It is a plan to weaken the middle class.,0.0
S044,15,0,"If he is elected, Donald Trump intends to give tax breaks to billionaires and big corporations.",0.0
S044,15,1,He intends to cut Social Security and Medicare.,0.0
S044,15,2,He intends to surrender our fight against the climate crisis.,0.1
S044,15,3,And he intends to end the Affordable Care Act.,0.0
S044,16,0,"Our nation, we have been witnessing a full-on assault against hard-fought, hard-won freedoms and rights.",0.06666666666666667
S044,16,1,"The freedom to vote, to love who you love openly and with pride.",0.0
S044,16,2,And the freedom of a woman to make decisions about her own body and not have her government telling her what to do.,0.0
S044,17,0,And let’s remember the traditions of our great country.,0.0
S044,17,1,Generations of Americans before us led in the fight for freedom.,0.09090909090909091
