speech_id,line_id,sentence_id,sentence_text,anger
S022,0,0,"All right, so here’s the thing.",0.0
S022,0,1,"Okay, we got a lot of work to do.",0.0
S022,0,2,We got a lot of work to do.,0.0
S022,0,3,"Okay, so North Carolina, you probably know… Please have a seat if you have a chair.",0.0
S022,0,4,"Two nights ago, Donald Trump and I had our first debate.",0.0
S022,0,5,And I believe we owe it to the voters to have another debate because this election and what is at stake could not be more important.,0.0
S022,0,6,"On Tuesday night, I talked about issues that I know matter to families across America, like bringing down the cost of living, investing in America’s small businesses, protecting reproductive freedom, and keeping our nation safe and secure.",0.0
S022,0,7,But that’s not what we heard from Donald Trump.,0.0
S022,0,8,"Instead, it was the same old show, that same tired playbook that we’ve heard for years with no plans for how he would address the needs of the American people.",0.0
S022,0,9,Because you know it’s all about him.,0.0
S022,0,10,It’s not about you.,0.0
S022,0,11,"Well, folks, I said it then, I say it now, it’s time to turn the page.",0.0
S022,0,12,Turn that page.,0.0
S022,0,13,Turn that page.,0.0
S022,0,14,Turn that page.,0.0
S022,1,0,"Because to your point, America is ready for a new way forward.",0.0
S022,1,1,We are ready for a new generation of leadership that is optimistic about what we can do together.,0.0
S022,1,2,"That is why Democrats, Republicans, and independents are supporting our campaign.",0.0
S022,1,3,Over 200 people who worked for President George H.W.,0.0
S022,1,4,"Bush, President George W.",0.0
S022,1,5,"Bush, John McCain and Mitt Romney have endorsed me for president.",0.0
S022,1,6,"Former Vice President Dick Cheney and Congresswoman Liz Cheney are supporting me as well because, as they said, we have a duty as citizens to put country above partisanship and defend our constitution.",0.0
S022,1,7,And that is my pledge to you.,0.0
S022,1,8,"I will always put country above party, and I will be a president for [inaudible 00:06:39].",0.0
S022,1,9,"We are fighting for the future, a future with affordable child care, paid leave, and affordable healthcare, a future where we build what I call an opportunity economy so every American has an opportunity to own a home, to build wealth, to start a business.",0.022222222222222223
S022,2,0,They’re leaders in the community.,0.0
S022,2,1,They’re civic leaders.,0.0
S022,2,2,They hire locally.,0.0
S022,2,3,They mentor.,0.0
S022,2,4,They’re part of the fabric of the community.,0.0
S022,2,5,And I know they are the backbone of America’s economy.,0.1
S022,2,6,"So my plan is to give a $50,000 tax deduction to start up small businesses because not everybody started out with $400 million on a silver platter and then filed for bankruptcy six times.",0.029411764705882353
S022,2,7,"But a whole lot of people have the ingenuity, the entrepreneurship, the work ethic, and the ambition to do that kind of work and just need to be seen and supported for what they are and what they do for all of us.",0.0
S022,2,8,An opportunity economy.,0.0
S022,3,0,We need to build more housing in America.,0.0
S022,3,1,And so we are going to cut red tape and work with the private sector to build 3 million new homes by the end of my first term.,0.0
S022,3,2,I have a plan to lower the cost of living for America’s families on everything from healthcare to groceries.,0.0
S022,3,3,"Under my plan, more than 100 million Americans will get a tax break, and thousands of dollars of your hard-earned money will go back into your pockets including $6,000 during the first year of a child’s life.",0.02702702702702703
S022,3,4,And I will always put middle-class and working families first.,0.0
S022,3,5,I grew up a middle-class kid.,0.0
S022,3,6,"I was raised by a hardworking mother who saved up, and by the time I was a teenager, she was able to afford to buy our first home.",0.0
